batch,loss_L0_age_bin,loss_L0_gender,loss_L0_star_sign,loss_L4_age_bin,loss_L4_gender,loss_L4_star_sign,loss_L8_age_bin,loss_L8_gender,loss_L8_star_sign,loss_L12_age_bin,loss_L12_gender,loss_L12_star_sign,loss_L16_age_bin,loss_L16_gender,loss_L16_star_sign,loss_L20_age_bin,loss_L20_gender,loss_L20_star_sign,loss_L24_age_bin,loss_L24_gender,loss_L24_star_sign,loss_L28_age_bin,loss_L28_gender,loss_L28_star_sign
448,1.00053,0.65898,2.48089,0.95899,0.67887,2.29509,2.08529,1.87446,2.26945,0.9602,0.55501,2.18703,0.95963,0.54478,2.26491,0.7245,0.57586,30.57884,0.71191,0.57832,2.69558,0.72344,0.56433,2.31405
449,0.9446,0.64517,2.48109,1.00179,0.62429,2.34447,4.20581,1.75833,2.32208,0.93982,0.58245,2.34269,0.9657,0.5593,2.32071,0.74076,0.56762,30.21657,0.80605,0.55909,2.7357,0.75434,0.6381,2.32119
450,1.0031,0.65398,2.47478,0.98731,0.63532,2.36014,1.99807,3.43241,2.34905,1.02373,0.51754,2.33615,0.96624,0.48937,2.41157,0.6701,0.53137,38.2757,0.78056,0.67122,2.68871,0.76006,0.62736,2.45327
451,1.00954,0.66803,2.46321,0.9219,0.64405,2.29534,3.99668,1.25653,2.28802,0.8744,0.50283,2.31794,0.96198,0.50693,2.29587,0.72993,0.53799,29.79686,0.71736,0.57822,2.77448,0.71217,0.55527,2.43939
452,1.03053,0.64944,2.4767,0.96485,0.6226,2.41819,2.94784,3.48952,2.35058,1.02237,0.5336,2.42406,0.98392,0.51226,2.39591,0.80631,0.50822,35.21109,0.87777,0.57455,2.89801,0.78757,0.57218,2.5615
453,0.94731,0.67445,2.44205,0.88208,0.66222,2.25619,4.60557,1.36159,2.26453,0.89227,0.51651,2.30395,0.8936,0.5158,2.26848,0.71813,0.51621,32.34931,0.70354,0.63495,2.774,0.66397,0.61712,2.36922
454,1.02213,0.66802,2.47089,0.97578,0.65253,2.35373,4.92412,2.57124,2.31498,0.97623,0.54466,2.2294,0.96296,0.55246,2.28937,0.65216,0.55872,37.08657,0.64653,0.58887,2.70531,0.71305,0.57028,2.33878
455,0.96363,0.6763,2.4626,0.98186,0.66404,2.20684,2.98719,3.34248,2.21507,0.92394,0.53299,2.22427,0.92217,0.53002,2.29378,0.69125,0.58263,30.55075,0.72941,0.6856,2.73214,0.72055,0.65729,2.36152
456,0.95401,0.634,2.47189,0.9459,0.63052,2.35376,4.95132,1.24437,2.31976,0.91779,0.54059,2.25869,0.96779,0.50142,2.33825,0.76103,0.52195,17.95769,0.80631,0.57564,2.61488,0.74229,0.54373,2.49768
457,0.98068,0.67623,2.48453,1.01579,0.64781,2.44482,4.90104,2.69313,2.41401,0.9384,0.53409,2.42548,0.99714,0.53817,2.42145,0.77843,0.53218,25.83464,0.74512,0.62814,2.83571,0.76047,0.57173,2.39622
458,0.9735,0.66502,2.44677,0.92427,0.62618,2.35188,3.43484,2.02822,2.34869,0.94459,0.50627,2.34628,0.972,0.50616,2.38549,0.63977,0.51346,23.77235,0.70817,0.58933,2.6386,0.66237,0.60967,2.45895
459,1.00499,0.68218,2.45306,0.91616,0.63009,2.3575,3.46739,5.76476,2.2486,0.8287,0.53459,2.33017,0.96066,0.54465,2.30152,0.62138,0.54005,24.07366,0.69818,0.69048,2.70297,0.68908,0.60356,2.40749
460,1.02999,0.68269,2.48532,0.97811,0.61282,2.33201,4.0249,3.35808,2.31428,0.94485,0.50702,2.37629,0.95176,0.49013,2.37359,0.6646,0.50476,28.91184,0.76504,0.60863,2.69371,0.74676,0.54236,2.45949
461,1.10183,0.64018,2.48745,0.96121,0.62934,2.30277,3.18743,5.03274,2.27845,0.92481,0.51531,2.2793,1.04924,0.5296,2.26132,0.76615,0.54769,29.97918,0.80461,0.67621,2.58832,0.78709,0.51825,2.36591
462,1.02741,0.67375,2.47187,0.95698,0.63545,2.24661,5.80484,6.83878,2.25141,0.95156,0.55463,2.29459,1.0546,0.53185,2.32603,0.69036,0.55813,25.9599,0.74342,0.61002,2.6987,0.74248,0.52624,2.41795
463,1.00208,0.66314,2.45728,0.96462,0.61434,2.31072,4.66732,0.95209,2.25063,0.98045,0.54435,2.28015,0.9374,0.5472,2.25842,0.6501,0.5922,39.61712,0.64348,0.65024,2.65939,0.66577,0.59323,2.29722
464,0.98382,0.69095,2.46012,0.94217,0.68067,2.36751,5.17478,6.65955,2.28506,0.90253,0.64173,2.34461,0.90932,0.58127,2.37646,0.74395,0.63134,39.45934,0.80786,0.65415,2.82916,0.74622,0.6923,2.49634
465,1.0021,0.65824,2.48061,1.01652,0.62454,2.34756,9.17307,2.71997,2.34264,0.96605,0.54709,2.38135,0.96455,0.54183,2.33281,0.6932,0.54138,41.96931,0.72605,0.6,2.82924,0.81917,0.53683,2.38168
466,1.00176,0.68879,2.4612,0.94342,0.66557,2.36656,6.58413,7.00002,2.39854,0.98476,0.57318,2.37343,0.95142,0.5376,2.42445,0.60922,0.57362,26.90199,0.61447,0.6785,2.73202,0.58113,0.61336,2.44029
467,1.05784,0.63507,2.4626,0.99795,0.6098,2.25987,3.17759,8.27563,2.27187,0.98693,0.49884,2.26026,0.98776,0.47908,2.29026,0.75929,0.51583,20.30867,0.82177,0.55323,2.57704,0.83309,0.58572,2.325
468,0.96989,0.66113,2.44948,0.94857,0.66165,2.25269,7.32956,2.28587,2.31423,0.90381,0.5609,2.31612,0.98222,0.52568,2.24367,0.71929,0.53653,19.31768,0.68367,0.65816,2.59379,0.73433,0.58763,2.22049
469,1.05887,0.68874,2.46183,0.99729,0.67187,2.24855,8.74563,10.92234,2.30517,0.98471,0.58088,2.34288,0.99625,0.56433,2.35176,0.78789,0.58599,18.33871,0.84342,0.67379,2.76435,0.83609,0.63889,2.3652
470,0.98621,0.65272,2.45938,0.97113,0.58428,2.35128,5.01923,12.49494,2.32945,0.96648,0.47632,2.37684,1.00866,0.49695,2.38185,0.66563,0.46935,19.77227,0.75033,0.5723,2.67241,0.71561,0.50189,2.45921
471,1.02305,0.6734,2.47111,0.9267,0.6336,2.32661,3.99373,9.78423,2.27805,0.95386,0.51325,2.34977,0.96687,0.5128,2.34989,0.71995,0.48236,25.03262,0.74457,0.60587,2.69271,0.73396,0.52473,2.38462
472,0.95529,0.67148,2.45092,0.95832,0.63576,2.26172,3.12503,1.85113,2.20457,0.89696,0.5634,2.29723,0.93893,0.54366,2.264,0.61205,0.56696,26.80903,0.60174,0.58412,2.56023,0.59834,0.63197,2.33321
473,1.00003,0.64187,2.46252,1.0315,0.629,2.32036,4.46821,8.59803,2.2799,1.01192,0.45739,2.32047,0.97693,0.44781,2.30713,0.71912,0.50978,28.23195,0.72961,0.59729,2.64032,0.7618,0.59883,2.29872
474,0.95531,0.6808,2.44479,0.90078,0.65325,2.37391,2.44074,5.3946,2.31699,0.86893,0.54316,2.29986,0.90576,0.56279,2.34914,0.6756,0.58294,24.8342,0.72356,0.65065,2.62181,0.69033,0.61974,2.39958
475,0.97034,0.65833,2.47429,0.90764,0.63275,2.39005,3.76056,5.27651,2.31419,0.92507,0.40829,2.33062,1.0365,0.4274,2.36026,0.77065,0.42412,25.27803,0.73618,0.54737,2.69396,0.87759,0.46357,2.44023
476,1.04816,0.67631,2.44861,1.00718,0.61421,2.46113,2.20901,8.23757,2.3657,0.96207,0.42903,2.35432,1.08361,0.44289,2.37525,0.78173,0.44513,25.27438,0.87291,0.54078,2.69355,0.78994,0.45592,2.43956
477,0.93886,0.63875,2.46917,0.93984,0.60385,2.33478,5.46238,1.93439,2.31021,0.91934,0.45793,2.33649,0.92897,0.46101,2.36127,0.69932,0.47831,21.81676,0.75019,0.56322,2.63246,0.7367,0.51319,2.30598
478,0.99638,0.68939,2.41037,1.01672,0.62456,2.26706,4.55495,8.10746,2.25523,0.88606,0.49305,2.2371,1.0027,0.50086,2.25394,0.65319,0.50167,21.8632,0.69256,0.62914,2.62855,0.70457,0.54046,2.2897
479,1.00796,0.6572,2.45722,0.91001,0.62778,2.32908,2.36526,9.83779,2.27756,0.90735,0.50666,2.27729,0.93397,0.49842,2.35218,0.70743,0.50188,21.42559,0.7462,0.61162,2.69891,0.72636,0.53389,2.32379
480,1.00628,0.66757,2.44755,0.982,0.63154,2.08532,5.63564,5.08719,2.07667,0.94232,0.54778,2.12046,0.91289,0.55375,2.15293,0.57487,0.52504,25.00625,0.55876,0.61304,2.544,0.59854,0.56029,2.21694
481,0.99992,0.67295,2.47462,0.92548,0.66284,2.38134,5.84338,5.5034,2.36181,0.84988,0.53974,2.32849,0.98935,0.54368,2.35101,0.70563,0.57591,35.66998,0.70012,0.68492,2.65467,0.68039,0.61576,2.50655
482,0.95647,0.64859,2.44962,0.90277,0.63745,2.33429,3.18097,8.82195,2.25955,0.92848,0.64388,2.20372,0.91946,0.63259,2.22411,0.63163,0.63921,20.87882,0.62075,0.65785,2.75519,0.6239,0.64326,2.33373
483,0.9953,0.64072,2.46811,1.00754,0.61767,2.31621,3.43903,4.78382,2.37322,0.96912,0.46123,2.33116,0.97183,0.48066,2.41151,0.80312,0.49547,25.87519,0.70506,0.61095,2.76441,0.65014,0.52739,2.39416
484,1.04147,0.67235,2.46605,1.00677,0.6202,2.30817,6.27722,5.76115,2.2883,1.03028,0.57255,2.33255,0.99808,0.5881,2.38651,0.68027,0.62086,23.06305,0.69716,0.71444,2.74345,0.71099,0.56221,2.37606
485,0.97843,0.66176,2.4454,0.92602,0.63043,2.3057,2.11778,8.7959,2.30632,0.92982,0.50621,2.3006,0.98692,0.53741,2.32102,0.74692,0.57627,23.41286,0.75528,0.67646,2.58242,0.73696,0.63411,2.39475
486,0.98957,0.66197,2.45008,0.92537,0.62245,2.32419,6.01159,3.94881,2.33139,0.92752,0.58352,2.26654,1.00505,0.58141,2.31086,0.67664,0.53926,27.58907,0.78297,0.55214,2.75893,0.7581,0.63724,2.45356
487,0.93883,0.68355,2.46894,0.91408,0.65589,2.36994,7.06741,5.57861,2.34614,0.9158,0.55931,2.29438,0.98397,0.55367,2.31744,0.67985,0.57888,18.35222,0.71487,0.65659,2.75116,0.66187,0.58031,2.389
488,0.96765,0.65885,2.45708,0.93576,0.66855,2.19794,8.12759,8.32266,2.12875,0.88612,0.53084,2.18898,0.97419,0.53632,2.17588,0.68011,0.54324,17.16282,0.68442,0.58102,2.58494,0.66384,0.54689,2.31413
489,1.01578,0.65774,2.45598,1.01794,0.6177,2.30069,6.11824,4.63845,2.26952,0.98891,0.50367,2.25455,0.90678,0.46585,2.33563,0.74559,0.50718,22.36363,0.73859,0.57493,2.64562,0.76208,0.55724,2.30148
490,0.98424,0.67075,2.47903,0.98738,0.64228,2.36543,4.77268,4.86218,2.33749,0.94,0.57877,2.35952,1.01924,0.58947,2.35703,0.75364,0.57906,27.28424,0.76454,0.5764,2.78286,0.7508,0.56648,2.42439
491,1.01669,0.68887,2.50412,0.94686,0.63721,2.37378,9.52835,8.61109,2.37895,0.95713,0.54969,2.32618,0.99656,0.53897,2.3656,0.6545,0.52389,28.6782,0.67173,0.58411,2.66152,0.66825,0.56196,2.47802
492,0.93813,0.65612,2.48742,0.93839,0.63363,2.26347,8.07096,3.76982,2.16736,0.92745,0.46002,2.25077,0.99367,0.45381,2.29989,0.63808,0.46876,27.22577,0.66703,0.58676,2.53223,0.66953,0.48321,2.3351
493,1.00679,0.65168,2.45765,0.96916,0.59496,2.29645,8.01615,7.36073,2.30997,0.99326,0.42881,2.31407,1.01669,0.44209,2.3034,0.64609,0.43314,25.75977,0.59654,0.491,2.77586,0.6015,0.42719,2.38256
494,1.01812,0.67768,2.48414,0.91708,0.65782,2.30493,2.31165,10.10883,2.33302,0.91828,0.53175,2.30788,0.91368,0.50671,2.34466,0.64872,0.56453,23.5466,0.64636,0.67423,2.77395,0.59608,0.57515,2.3713
495,1.0039,0.67586,2.46139,0.92138,0.62126,2.30877,10.0516,2.21104,2.24882,0.92433,0.48894,2.33547,0.95793,0.48032,2.28917,0.58327,0.48375,22.11941,0.65187,0.58768,2.62561,0.66831,0.48888,2.32583
496,0.93758,0.68448,2.43971,0.94242,0.68005,2.35413,9.93731,9.06494,2.27827,0.93572,0.6068,2.36681,0.94213,0.60127,2.42546,0.68448,0.61471,18.57852,0.70936,0.69495,2.66331,0.71292,0.63063,2.46875
497,0.96249,0.64051,2.45262,0.87967,0.61384,2.31487,4.52317,12.14786,2.26685,0.90826,0.47428,2.22101,0.89678,0.47801,2.23594,0.67327,0.51521,23.07558,0.68376,0.58639,2.59545,0.69905,0.57608,2.38406
498,0.99696,0.67904,2.46003,0.96465,0.66912,2.27082,3.46619,7.5652,2.27927,0.94383,0.52793,2.28096,0.91628,0.50006,2.34801,0.67737,0.55259,18.28558,0.69071,0.5553,2.62668,0.69082,0.56315,2.30933
499,0.99747,0.68193,2.48798,0.95086,0.65156,2.35442,8.17744,4.42073,2.40509,0.92935,0.51925,2.37568,0.98461,0.52371,2.39861,0.67089,0.50349,19.73583,0.76368,0.53348,2.7727,0.72171,0.5396,2.50159
500,0.95809,0.66165,2.45365,0.90108,0.5985,2.27336,4.47877,8.27791,2.28007,0.89867,0.48212,2.25226,0.94374,0.47512,2.23747,0.57164,0.47838,27.28059,0.57075,0.62555,2.70912,0.59043,0.49582,2.42495
501,0.9406,0.64512,2.42212,0.9219,0.61476,2.18763,4.13531,4.60461,2.26452,0.83974,0.52192,2.29751,0.90135,0.4589,2.27109,0.64196,0.47882,23.90488,0.69792,0.56053,2.58647,0.73083,0.52795,2.27355
502,0.98692,0.66696,2.48205,0.92617,0.67251,2.39609,7.76229,7.36586,2.27278,0.89192,0.55518,2.36043,0.99095,0.53918,2.32007,0.66688,0.55536,19.50588,0.70895,0.61901,2.64649,0.69432,0.59085,2.43594
503,0.97476,0.6802,2.42466,0.95787,0.65206,2.29957,6.87732,11.73471,2.29235,0.9092,0.54466,2.33555,0.87762,0.55142,2.32637,0.6733,0.54623,21.0163,0.68706,0.58109,2.60113,0.68411,0.5961,2.44265
504,1.01048,0.69209,2.44227,0.93602,0.66517,2.30895,3.4642,6.63485,2.28963,0.90606,0.56512,2.26714,0.91007,0.57682,2.36739,0.65055,0.56904,15.92951,0.67307,0.68396,2.81704,0.70059,0.58257,2.40008
505,0.97099,0.67392,2.47681,0.9439,0.62939,2.37697,6.48165,2.54222,2.37675,0.90736,0.47936,2.35543,0.92978,0.4717,2.36577,0.63926,0.48091,18.35354,0.66013,0.56285,2.76174,0.64393,0.5013,2.47013
506,0.97732,0.69056,2.49731,0.94429,0.63946,2.40064,4.53067,5.03183,2.35464,0.90698,0.56772,2.32802,0.91016,0.51855,2.36783,0.63054,0.56334,26.28506,0.65094,0.68445,2.83751,0.64687,0.54015,2.46009
507,0.97515,0.66563,2.46276,0.98199,0.62726,2.36644,2.71992,2.12962,2.36321,0.90718,0.52433,2.35226,0.93291,0.53014,2.33496,0.70395,0.52136,23.96052,0.80032,0.57907,2.75901,0.77832,0.55849,2.31782
508,0.98295,0.64408,2.49626,0.93907,0.6067,2.31577,3.36877,6.35524,2.28224,0.99213,0.47035,2.28466,0.9275,0.49661,2.27486,0.80258,0.51134,27.25424,0.8306,0.58117,2.58205,0.79614,0.52865,2.33013
509,0.98915,0.69876,2.46926,0.94547,0.68608,2.27311,4.6686,6.25878,2.33624,0.99171,0.61353,2.37431,1.00338,0.65144,2.36345,0.71872,0.62052,27.22588,0.81016,0.68969,2.63177,0.75781,0.6441,2.37459
510,0.94865,0.66326,2.46556,0.98941,0.66087,2.31464,3.21879,1.85284,2.29164,0.92622,0.632,2.29977,0.93682,0.61295,2.36332,0.66198,0.62199,34.32894,0.71921,0.61681,2.7206,0.66434,0.61569,2.51534
511,0.99052,0.70254,2.47379,0.95454,0.66308,2.37209,4.18681,6.25801,2.29707,0.93855,0.59574,2.248,0.97132,0.54016,2.26387,0.61761,0.54577,35.47332,0.70438,0.64762,2.58399,0.68985,0.60981,2.43529
512,0.98136,0.64485,2.48231,0.94624,0.65461,2.39634,1.95403,7.80276,2.4048,0.89747,0.52881,2.33954,0.949,0.49092,2.35527,0.66955,0.53163,31.523,0.71934,0.64515,2.63988,0.68922,0.54481,2.39767
513,1.02032,0.65599,2.48497,0.97777,0.6558,2.39566,3.13138,2.07962,2.34268,0.95559,0.5155,2.27607,0.95496,0.51725,2.34991,0.6897,0.52232,35.08692,0.73133,0.623,2.59472,0.75946,0.58956,2.40368
514,1.02022,0.68743,2.45319,0.94981,0.65567,2.33153,2.32331,7.85728,2.30309,0.97041,0.50044,2.29476,0.95227,0.50439,2.3197,0.6456,0.56,26.13948,0.71506,0.62335,2.6063,0.73333,0.52618,2.3875
515,1.01465,0.66674,2.46516,1.00639,0.64712,2.34146,2.9431,8.50826,2.33295,0.94848,0.55361,2.33548,0.96011,0.57736,2.4229,0.79195,0.55149,22.62383,0.80246,0.60814,2.57794,0.75154,0.58798,2.32908
516,0.97219,0.66178,2.44677,0.96611,0.63847,2.2965,3.95272,3.55814,2.25991,0.93339,0.52417,2.26427,1.00091,0.48148,2.28374,0.66823,0.53016,22.93438,0.66292,0.62781,2.58719,0.71213,0.6057,2.33326
517,0.98854,0.65415,2.46507,0.91109,0.65203,2.31753,2.84478,7.65561,2.3122,0.92202,0.49801,2.38418,0.87473,0.51098,2.42594,0.59987,0.49414,19.00728,0.55939,0.59605,2.81271,0.60527,0.5029,2.38272
518,0.99045,0.65932,2.44449,1.00213,0.61865,2.24014,3.40023,10.18031,2.23016,0.9034,0.46987,2.27577,0.9156,0.4719,2.24677,0.57894,0.48226,22.54543,0.56519,0.56168,2.65134,0.58933,0.53605,2.32801
519,1.03045,0.66562,2.46741,0.96248,0.62609,2.27848,3.82439,8.06658,2.28767,0.9791,0.52822,2.34654,1.04161,0.50502,2.34066,0.78156,0.52266,18.89056,0.78284,0.69083,2.76626,0.75656,0.52441,2.44565
520,1.00565,0.67943,2.46456,0.94848,0.62903,2.32779,2.45582,2.49356,2.26614,0.93054,0.53456,2.3319,0.96881,0.52899,2.32871,0.67897,0.58036,16.30571,0.70432,0.66766,2.51193,0.74834,0.66634,2.3911
521,0.93285,0.66619,2.46352,0.91716,0.6106,2.3911,3.97579,5.19239,2.34804,0.90687,0.48809,2.3857,0.87481,0.46411,2.36022,0.60226,0.50339,19.21555,0.66166,0.55881,2.7072,0.64093,0.54114,2.47966
522,0.98311,0.66707,2.45525,0.89597,0.64376,2.23097,2.29172,1.38167,2.2683,0.89404,0.46931,2.29499,0.94176,0.47952,2.2471,0.72196,0.52155,19.56973,0.73916,0.61852,2.60212,0.73446,0.57085,2.38357
523,0.99227,0.69244,2.45668,0.96026,0.67454,2.25666,3.15594,3.59097,2.20512,0.89049,0.61997,2.26131,0.92061,0.58195,2.23523,0.64735,0.61531,25.22393,0.68738,0.67351,2.60006,0.69536,0.66541,2.37077
524,1.03292,0.66278,2.4757,1.02068,0.65963,2.27283,2.94725,1.67729,2.29737,0.96294,0.4847,2.30849,0.97865,0.51616,2.29408,0.8442,0.54476,21.41146,0.77707,0.58753,2.73433,0.82284,0.55795,2.38366
525,0.98096,0.66299,2.48024,0.90268,0.64223,2.34277,3.44978,1.77974,2.35598,0.94398,0.50511,2.37679,0.95069,0.52515,2.24484,0.58947,0.52891,22.62617,0.58417,0.64268,2.62586,0.58882,0.54645,2.46124
526,0.99158,0.65587,2.4732,1.02672,0.61919,2.26934,2.29054,2.47347,2.25563,0.94614,0.4802,2.27538,0.95058,0.52594,2.32639,0.62413,0.52095,17.10628,0.61116,0.59443,2.62364,0.67989,0.5314,2.42425
527,0.98016,0.68759,2.48473,0.9398,0.62305,2.29646,2.17825,1.36825,2.27032,0.82735,0.57256,2.34781,0.90508,0.57155,2.36162,0.71148,0.57894,16.41933,0.674,0.6174,2.72772,0.71556,0.57545,2.25379
528,0.95457,0.64441,2.45009,0.93963,0.61666,2.3347,2.71684,2.11021,2.29217,0.93003,0.54194,2.30139,0.92215,0.54438,2.29062,0.69723,0.58976,13.03027,0.7155,0.59619,2.77318,0.66059,0.54282,2.31006
529,0.90299,0.67568,2.46643,0.87414,0.63912,2.22728,4.61957,1.46548,2.25988,0.88586,0.45506,2.21941,0.85156,0.43942,2.22651,0.60963,0.52099,16.87323,0.61382,0.60525,2.65204,0.6592,0.52702,2.38229
530,0.93445,0.6702,2.44229,0.92268,0.63281,2.31915,2.78242,1.12449,2.28057,0.92536,0.47274,2.26935,0.9517,0.47479,2.30559,0.69636,0.50398,19.71707,0.71296,0.57111,2.66877,0.70602,0.51735,2.47511
531,1.00238,0.6711,2.46827,0.97946,0.64811,2.28204,4.71352,1.64538,2.33422,0.93599,0.56743,2.34389,0.95857,0.584,2.34922,0.77994,0.57586,20.37369,0.79129,0.69532,2.62164,0.80959,0.6047,2.40957
532,0.97204,0.67695,2.47398,0.90938,0.63155,2.26449,3.39954,1.39853,2.26683,0.86505,0.51888,2.29811,0.95667,0.49162,2.33256,0.71456,0.52992,13.69513,0.72948,0.60833,2.68923,0.71228,0.55143,2.37175
533,1.00859,0.64777,2.46673,0.97161,0.60844,2.35795,3.73793,1.1164,2.35798,0.93869,0.53372,2.32339,0.99989,0.5135,2.32315,0.74624,0.54047,16.72338,0.74205,0.6305,2.61137,0.81038,0.52595,2.41309
534,1.0259,0.69011,2.44199,1.00743,0.67322,2.38258,3.61486,1.60953,2.41611,0.99931,0.56929,2.35349,1.0044,0.57883,2.37673,0.75688,0.56377,19.92346,0.79962,0.60852,2.60638,0.77753,0.64874,2.3908
535,0.95598,0.67214,2.45623,0.91215,0.63413,2.27846,1.50553,1.42909,2.26874,0.90778,0.52972,2.23912,0.88344,0.52215,2.30817,0.65822,0.51881,19.51339,0.67576,0.63776,2.65622,0.69778,0.57528,2.29562
536,0.98235,0.70211,2.4372,0.92181,0.65947,2.35455,3.45334,1.47488,2.39771,1.00003,0.62804,2.36123,0.9712,0.63147,2.38248,0.61677,0.62608,21.5085,0.73772,0.68059,2.66458,0.70952,0.64782,2.39594
537,0.96261,0.6908,2.47795,0.92931,0.64213,2.34259,1.38546,1.68262,2.27284,0.89994,0.50823,2.3448,0.90708,0.48753,2.33031,0.63972,0.47559,21.98683,0.62508,0.59323,2.69952,0.63825,0.52054,2.31835
538,0.98778,0.62558,2.47103,0.931,0.61513,2.38221,2.71617,1.3117,2.344,0.8837,0.50348,2.40173,0.93584,0.50657,2.3604,0.62475,0.48851,27.05004,0.65509,0.60842,2.6205,0.63196,0.58514,2.40542
539,1.00061,0.67108,2.44462,0.92264,0.62985,2.18303,1.93624,1.10604,2.20866,0.88147,0.51262,2.21017,0.92797,0.52116,2.19604,0.59403,0.54553,27.92608,0.60705,0.59898,2.57013,0.63237,0.58907,2.25605
540,0.99528,0.66189,2.45541,0.96346,0.63008,2.2873,4.45183,1.34436,2.22622,0.96402,0.50908,2.28369,0.92465,0.52053,2.31394,0.64843,0.50538,26.35278,0.69669,0.62043,2.54897,0.71588,0.53775,2.48122
541,0.95479,0.67141,2.45859,0.90712,0.64706,2.39559,2.54022,1.38227,2.35015,0.90034,0.53964,2.34321,0.92548,0.53368,2.41854,0.75429,0.54921,27.05327,0.79943,0.69846,2.63135,0.75959,0.57051,2.50022
542,0.96679,0.67979,2.43264,0.89192,0.64487,2.28301,3.33524,1.48717,2.22338,0.93617,0.54174,2.26966,0.95188,0.55403,2.22549,0.63557,0.54885,35.33992,0.70455,0.61668,2.74535,0.71621,0.56856,2.28876
543,1.03071,0.65289,2.46118,0.99555,0.63155,2.26797,1.69671,1.34354,2.30191,0.98535,0.47979,2.32517,1.03664,0.44544,2.32583,0.72548,0.49464,37.5335,0.73417,0.60989,2.62018,0.72347,0.61353,2.30585
544,0.96689,0.65544,2.48081,0.9273,0.60701,2.38138,3.34684,1.54927,2.35761,0.92719,0.59194,2.3125,0.92503,0.58596,2.35732,0.57387,0.58844,40.24773,0.63737,0.64982,2.60474,0.61648,0.5651,2.45149
545,0.95789,0.6821,2.4168,0.8956,0.66038,2.29474,2.64541,3.49881,2.22924,0.89208,0.55531,2.23656,0.89795,0.55928,2.23909,0.5959,0.55757,24.61847,0.62063,0.67464,2.64462,0.65273,0.53745,2.31563
546,1.0467,0.66992,2.4644,0.97061,0.66144,2.30278,4.70796,1.09758,2.29853,0.96744,0.56698,2.34684,0.96264,0.57104,2.32095,0.6944,0.58398,24.97302,0.73053,0.67642,2.80635,0.66346,0.66956,2.38457
547,0.97751,0.65978,2.44229,0.93863,0.63741,2.32498,1.48637,1.48062,2.35891,0.97998,0.53519,2.29021,0.96282,0.55072,2.34304,0.6528,0.51711,25.74398,0.74301,0.58149,2.69702,0.65007,0.48711,2.39304
548,0.98833,0.67582,2.44428,0.92982,0.66023,2.22818,2.45049,1.86631,2.2183,0.93323,0.55604,2.19644,1.00151,0.56146,2.2567,0.6728,0.56362,27.18553,0.7042,0.68674,2.65474,0.68528,0.63102,2.37766
549,0.96488,0.68405,2.47484,0.96004,0.65646,2.34556,2.80725,1.9688,2.31402,0.90562,0.55133,2.31951,0.95387,0.53749,2.34659,0.69796,0.54964,34.02838,0.68933,0.63278,2.63504,0.63079,0.57444,2.44673
550,1.00441,0.69739,2.46239,0.93779,0.66957,2.33143,4.64987,1.34504,2.31216,0.91973,0.57835,2.30674,0.89787,0.54384,2.32133,0.65903,0.55403,34.89457,0.60307,0.64776,2.62888,0.66467,0.6246,2.38358
551,0.9974,0.65571,2.43945,0.96611,0.635,2.29737,2.7433,1.232,2.28004,0.93901,0.51623,2.25853,0.88993,0.55249,2.2962,0.56522,0.55605,32.20413,0.58914,0.5833,2.45311,0.66448,0.52146,2.34889
552,0.99633,0.67213,2.48981,0.93299,0.65182,2.37904,3.19971,1.50943,2.39214,0.92011,0.53245,2.35136,0.94584,0.55874,2.33287,0.68827,0.55491,27.94292,0.73286,0.5724,2.60559,0.66935,0.58368,2.51582
553,0.92518,0.66794,2.44216,0.92653,0.6273,2.20334,3.99884,2.25672,2.15974,0.89795,0.5551,2.18661,0.9103,0.53568,2.23461,0.73152,0.51917,24.75164,0.77574,0.55654,2.55359,0.73719,0.57179,2.31878
554,0.99958,0.67124,2.47712,0.94588,0.63378,2.31802,2.20797,1.45949,2.26969,0.9252,0.5105,2.25292,0.96881,0.47044,2.29512,0.66522,0.4816,25.8568,0.66149,0.53966,2.64326,0.67987,0.44203,2.36446
555,1.00764,0.66116,2.41602,0.96493,0.62903,2.23226,3.75298,0.78016,2.24393,0.94032,0.53796,2.23699,0.97133,0.54277,2.24817,0.71961,0.53979,20.44477,0.72869,0.55791,2.73768,0.74815,0.54101,2.32821
556,0.9806,0.65214,2.48403,0.95481,0.62664,2.28498,3.03808,1.22923,2.31231,0.92976,0.50496,2.33929,0.98632,0.49,2.34737,0.56776,0.50766,22.33807,0.58921,0.60625,2.72479,0.60047,0.53077,2.42474
557,0.9309,0.67836,2.48147,0.8885,0.63217,2.31182,5.57964,1.4505,2.40776,0.86021,0.51884,2.38635,0.89098,0.51552,2.35303,0.66788,0.60744,32.39011,0.64665,0.64213,2.7576,0.6575,0.57658,2.49884
558,0.97654,0.67001,2.47102,0.96349,0.65577,2.37313,2.87918,2.47655,2.40779,0.92232,0.5094,2.43202,0.88384,0.50111,2.40566,0.6833,0.51918,25.99567,0.67444,0.54232,2.69175,0.68247,0.56757,2.44739
559,1.01581,0.6564,2.47349,1.02493,0.60438,2.288,2.92872,1.90177,2.26306,0.98274,0.49126,2.3543,0.92924,0.49081,2.31249,0.61155,0.55213,31.83862,0.64158,0.51872,2.64299,0.59185,0.51543,2.42442
