batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
164,1.22841,0.3552,0.79903,0.5118,2.88344,0.08359,1.11825,0.38194,0.79468,0.53231,2.90336,0.08357,1.16818,0.38386,0.78932,0.53194,2.97374,0.08443,1.07945,0.40294,0.79096,0.54927,2.94504,0.08433,1.07783,0.39885,0.75572,0.55494,2.91532,0.08505,1.12406,0.3981,0.79599,0.55151,3.01038,0.08513,1.09808,0.39982,0.77104,0.55186,2.93221,0.08475,1.01655,0.44185,0.73898,0.57341,2.96354,0.08484,1.03484,0.44251,0.76699,0.57709,3.01552,0.08431,1.01259,0.44563,0.75877,0.57232,2.84485,0.08545
165,1.19438,0.35537,0.77194,0.51188,2.83706,0.08357,1.13744,0.38209,0.72934,0.53252,2.90014,0.08356,1.17522,0.38393,0.72563,0.53224,2.9229,0.08445,1.1348,0.40307,0.67833,0.54971,2.96927,0.08433,1.11893,0.39901,0.67113,0.55537,2.93081,0.08506,1.12515,0.39824,0.68497,0.55185,2.92633,0.08516,1.10922,0.40003,0.66939,0.55227,2.94213,0.08475,1.08978,0.44192,0.64068,0.57386,2.99497,0.08478,1.02827,0.44283,0.63996,0.57756,2.91156,0.08436,1.07663,0.4458,0.66163,0.5727,2.85323,0.08551
166,1.2308,0.35538,0.78059,0.51183,2.85084,0.08357,1.22184,0.38205,0.7452,0.5326,2.8719,0.08357,1.2317,0.38396,0.7676,0.53237,2.98007,0.08441,1.18862,0.40311,0.74265,0.54982,2.96395,0.08432,1.17447,0.39909,0.75986,0.55542,2.96139,0.08504,1.17246,0.39836,0.73274,0.55202,3.00154,0.08511,1.17101,0.40015,0.72874,0.55242,2.96724,0.08474,1.13077,0.44208,0.73983,0.574,2.97103,0.08478,1.15729,0.44289,0.72656,0.5777,2.94402,0.08437,1.16195,0.44578,0.73657,0.57285,2.94957,0.08551
167,1.2104,0.35547,0.78286,0.51179,2.8454,0.08357,1.14526,0.38215,0.76174,0.53255,2.8864,0.08354,1.17591,0.3841,0.77231,0.53239,2.94654,0.08443,1.12758,0.40335,0.79166,0.54974,2.98653,0.0843,1.10144,0.3994,0.75424,0.55541,2.94023,0.08504,1.13285,0.39863,0.80941,0.55179,2.95778,0.0851,1.12937,0.40039,0.75607,0.55238,2.96573,0.08473,1.02545,0.44254,0.72701,0.574,2.89778,0.08485,1.06094,0.44321,0.77636,0.57752,2.95836,0.08438,1.0586,0.44608,0.7454,0.57284,2.8826,0.08557
168,1.19495,0.35569,0.76772,0.51164,2.83517,0.08354,1.18225,0.38213,0.74906,0.53263,2.84911,0.08358,1.21316,0.38413,0.75525,0.5325,2.93795,0.08444,1.20763,0.4033,0.73602,0.5499,2.96212,0.08431,1.1454,0.39951,0.74229,0.55544,2.93487,0.08504,1.1518,0.39872,0.76625,0.55179,2.95676,0.08512,1.16392,0.40047,0.75605,0.55235,2.92902,0.08474,1.06276,0.44273,0.71799,0.5741,2.93295,0.08487,1.0949,0.44334,0.72468,0.57752,2.95278,0.08439,1.12164,0.44615,0.70093,0.57302,2.91772,0.08555
169,1.20556,0.35585,0.76923,0.51161,2.82516,0.08359,1.18176,0.38216,0.74693,0.53264,2.88533,0.08357,1.21706,0.38415,0.74929,0.53258,2.93308,0.08444,1.13978,0.4034,0.73356,0.55,2.91778,0.08437,1.1454,0.39959,0.73906,0.55548,2.94607,0.08505,1.16653,0.39875,0.75614,0.55181,2.93858,0.08513,1.15722,0.40056,0.74456,0.55238,2.91713,0.08479,1.08747,0.44283,0.73185,0.57414,2.97598,0.08488,1.12373,0.44344,0.74411,0.57747,2.94203,0.08444,1.06152,0.44633,0.70877,0.57316,2.89811,0.08556
170,1.225,0.35588,0.78362,0.51153,2.83257,0.08357,1.23162,0.38199,0.81112,0.53237,2.83846,0.08358,1.24569,0.38407,0.80813,0.53243,2.97348,0.08443,1.19272,0.40342,0.81268,0.54983,2.92612,0.0844,1.19816,0.39961,0.77193,0.55541,2.92537,0.08506,1.21741,0.39872,0.78246,0.55173,2.89486,0.08516,1.2241,0.40046,0.78002,0.55231,2.95153,0.0848,1.06945,0.44297,0.76193,0.5741,2.94056,0.08488,1.07196,0.44362,0.74622,0.57741,2.9134,0.08446,1.13748,0.44636,0.72425,0.57323,2.8648,0.0856
171,1.21835,0.356,0.7704,0.51163,2.88664,0.08357,1.08745,0.38236,0.72378,0.53253,2.85771,0.08359,1.14678,0.38428,0.73586,0.53265,2.98865,0.08441,1.12173,0.40364,0.71401,0.5501,2.93965,0.08443,1.07047,0.39995,0.70879,0.55571,2.92264,0.08507,1.08459,0.39907,0.73151,0.55194,2.97341,0.08514,1.03682,0.40093,0.68123,0.55266,2.92164,0.08483,0.95981,0.44351,0.65303,0.57451,2.9676,0.08486,0.95658,0.44418,0.68844,0.57771,2.99125,0.08443,1.05613,0.44672,0.6888,0.57355,2.90427,0.08558
172,1.17831,0.35629,0.7723,0.51162,2.82279,0.08359,1.1292,0.38254,0.73806,0.53265,2.84692,0.08362,1.14733,0.38451,0.75463,0.53278,2.9509,0.08439,1.07536,0.40402,0.73526,0.5503,2.99099,0.08442,1.07616,0.40031,0.75077,0.55582,2.92306,0.08507,1.11652,0.39931,0.75134,0.55204,2.92158,0.08517,1.05646,0.40135,0.7425,0.5528,2.92105,0.08487,0.98756,0.44401,0.73812,0.5746,2.9664,0.08488,0.99248,0.44469,0.75949,0.57776,2.9549,0.08447,0.99379,0.44716,0.73452,0.57372,2.87052,0.08564
173,1.22536,0.35634,0.77317,0.51169,2.85314,0.08366,1.18375,0.3826,0.71497,0.53289,2.88183,0.0836,1.19687,0.38465,0.72666,0.53304,2.94181,0.08441,1.12632,0.40427,0.71655,0.55053,2.95844,0.08442,1.14016,0.40047,0.70912,0.55602,2.92596,0.08509,1.19955,0.3993,0.69695,0.5523,2.92611,0.0852,1.17889,0.40145,0.71854,0.55294,2.92466,0.08488,1.09703,0.44415,0.65857,0.57494,2.94368,0.0849,1.13488,0.44479,0.66645,0.57805,2.90283,0.08455,1.12424,0.44728,0.65469,0.57407,2.78434,0.0858
174,1.20748,0.35639,0.77457,0.5117,2.84184,0.08368,1.07205,0.38295,0.75371,0.53293,2.84205,0.08364,1.0963,0.385,0.76158,0.53312,2.92368,0.08443,1.03773,0.40467,0.72062,0.55074,2.95484,0.08442,1.00764,0.40093,0.7017,0.55623,2.88873,0.08514,1.03319,0.39975,0.70082,0.55252,2.90689,0.08522,1.02184,0.40189,0.68999,0.55317,2.8952,0.08489,0.90699,0.44466,0.64805,0.57527,2.92954,0.08491,0.93119,0.44526,0.67659,0.57827,2.95419,0.08456,0.95828,0.44768,0.69163,0.57426,2.79931,0.08586
175,1.22281,0.35644,0.77323,0.5117,2.83075,0.08372,1.06986,0.38339,0.7526,0.53299,2.85142,0.08366,1.07605,0.38551,0.77307,0.53321,2.9957,0.0844,0.99741,0.40533,0.74054,0.55092,2.97352,0.08441,1.00629,0.40152,0.69761,0.55652,2.88042,0.08521,0.99489,0.40038,0.67531,0.55293,2.97824,0.08522,0.96178,0.40263,0.70465,0.55341,2.9429,0.08491,0.86423,0.44545,0.68824,0.57556,2.91662,0.08494,0.90403,0.44598,0.69121,0.57852,2.91397,0.08459,0.93661,0.44826,0.69655,0.57455,2.82256,0.08593
176,1.20618,0.35646,0.77055,0.5117,2.84497,0.08373,1.09595,0.38367,0.77451,0.53293,2.8702,0.08366,1.15739,0.38567,0.78911,0.53315,2.92396,0.08441,1.11891,0.40555,0.79297,0.55085,2.99927,0.08438,1.12696,0.40168,0.77006,0.5565,2.93505,0.08521,1.13588,0.40054,0.78663,0.55291,2.993,0.08518,1.1063,0.40287,0.77284,0.55336,2.97412,0.08491,1.03602,0.44569,0.74107,0.5756,2.93552,0.08495,1.06059,0.4462,0.76544,0.57843,3.02167,0.08454,1.09449,0.44834,0.75818,0.57452,2.92854,0.08589
177,1.19633,0.35658,0.77422,0.51162,2.83193,0.08375,1.16473,0.38377,0.72099,0.53312,2.87162,0.08365,1.19935,0.38577,0.75046,0.53331,2.97889,0.08441,1.17507,0.40567,0.73133,0.55107,2.94824,0.08438,1.18788,0.40168,0.73432,0.55666,2.9448,0.08522,1.1881,0.40057,0.72999,0.55311,2.96181,0.08519,1.19271,0.40289,0.70701,0.55361,2.93386,0.08493,1.13468,0.44573,0.70664,0.5758,2.93873,0.08497,1.1328,0.44629,0.68848,0.57867,2.93599,0.08457,1.19253,0.44823,0.69705,0.57476,2.94494,0.0859
178,1.21083,0.35667,0.77057,0.5117,2.83367,0.08377,1.12715,0.38397,0.74039,0.53323,2.89198,0.08362,1.12699,0.38606,0.75301,0.53343,3.01104,0.08438,1.09102,0.40597,0.72123,0.55125,2.94241,0.08439,1.06606,0.40199,0.73819,0.55676,2.96142,0.08521,1.07021,0.40091,0.75067,0.55315,2.93948,0.08518,1.04305,0.40329,0.72446,0.55373,2.92951,0.08495,0.99808,0.44605,0.69309,0.57596,2.91323,0.08502,1.00915,0.44663,0.71371,0.57875,2.89539,0.08463,1.01778,0.44859,0.7253,0.57478,2.86953,0.08593
179,1.20021,0.35671,0.75962,0.51191,2.83366,0.08377,1.13987,0.38413,0.69389,0.53356,2.82104,0.08366,1.15219,0.38621,0.6985,0.53375,2.93392,0.08438,1.09132,0.40627,0.68439,0.55161,2.90389,0.08443,1.07896,0.40229,0.65634,0.5572,2.90161,0.08524,1.10849,0.40117,0.6839,0.55348,2.92841,0.0852,1.09186,0.40358,0.68766,0.55402,2.88681,0.085,0.98875,0.44645,0.6343,0.57637,2.92673,0.08508,0.99662,0.44702,0.63325,0.57915,2.89011,0.08467,0.99615,0.44907,0.66478,0.57512,2.86982,0.08596
180,1.20648,0.35675,0.7757,0.5118,2.82451,0.08375,1.12699,0.38434,0.78305,0.5334,2.81866,0.0837,1.14881,0.38642,0.8079,0.53356,2.89263,0.08441,1.11034,0.40652,0.8093,0.5514,2.96792,0.08441,1.07487,0.40261,0.84448,0.55684,2.88674,0.08528,1.05556,0.40162,0.85094,0.55309,2.93259,0.0852,1.08818,0.40389,0.82446,0.55374,2.92511,0.08505,0.93334,0.44708,0.81826,0.57605,2.95542,0.08509,0.98111,0.44752,0.80283,0.57886,2.98849,0.0846,0.99125,0.44954,0.79709,0.57485,2.80827,0.08599
181,1.21268,0.35667,0.76437,0.51186,2.83208,0.08374,1.13204,0.38454,0.71149,0.53363,2.85595,0.0837,1.14734,0.38663,0.73378,0.53373,2.93343,0.08443,1.08217,0.40685,0.70939,0.55159,2.98492,0.08441,1.06358,0.40296,0.71266,0.55699,2.94403,0.08525,1.09403,0.40191,0.70859,0.55326,2.97164,0.0852,1.04178,0.40432,0.72344,0.55384,2.92333,0.08507,0.99172,0.44749,0.65443,0.5763,2.97262,0.08508,1.01931,0.44784,0.65574,0.57912,2.9423,0.08459,1.01469,0.44988,0.70611,0.57498,2.91308,0.08595
182,1.20777,0.3567,0.7611,0.51191,2.81413,0.08375,1.20162,0.38448,0.73477,0.53371,2.85383,0.08371,1.20042,0.38662,0.73949,0.53383,2.90033,0.08444,1.12818,0.40698,0.71698,0.55173,2.9089,0.08443,1.10657,0.4031,0.69058,0.55722,2.92544,0.08525,1.08819,0.40214,0.69597,0.55347,2.98235,0.08517,1.10367,0.4045,0.66598,0.55414,2.93983,0.08506,1.05385,0.44761,0.63517,0.57663,2.9271,0.0851,1.05121,0.44803,0.64182,0.5794,2.96605,0.08455,1.10036,0.44992,0.63192,0.57534,2.86312,0.08597
183,1.21838,0.35672,0.77714,0.51196,2.86055,0.08376,1.14183,0.38469,0.73669,0.53385,2.85592,0.08372,1.12777,0.38692,0.74707,0.53396,2.98172,0.0844,1.11377,0.40727,0.75689,0.5518,2.92585,0.08447,1.08834,0.40341,0.73475,0.55734,2.91194,0.08526,1.08079,0.40249,0.72509,0.55363,2.89932,0.08519,1.06281,0.40489,0.73434,0.55422,2.93726,0.08505,1.02631,0.44796,0.69665,0.57679,2.94129,0.08509,1.10027,0.44822,0.70928,0.57951,2.91798,0.08455,1.10481,0.45011,0.68775,0.57558,2.88384,0.08596
184,1.26277,0.35657,0.77174,0.51196,2.83904,0.08374,1.2289,0.38463,0.7133,0.53406,2.85639,0.08372,1.23901,0.38697,0.73349,0.53414,2.96676,0.0844,1.21025,0.40726,0.72883,0.55194,2.94926,0.08447,1.17844,0.40346,0.71358,0.55753,2.94888,0.08524,1.14853,0.4026,0.70447,0.55388,2.95023,0.08516,1.14878,0.40504,0.75107,0.55425,2.93049,0.08504,1.06992,0.44814,0.70633,0.57693,2.96258,0.08508,1.08427,0.44835,0.73024,0.5795,2.96276,0.08455,1.13859,0.4501,0.71916,0.57565,2.91666,0.08595
185,1.20345,0.35665,0.76854,0.512,2.81298,0.08379,1.11928,0.38486,0.76156,0.53403,2.85361,0.08374,1.14703,0.38718,0.79586,0.53402,2.92417,0.08439,1.07435,0.40758,0.78386,0.5519,2.9384,0.08448,1.03337,0.40393,0.77359,0.55746,2.86684,0.08531,1.06846,0.40299,0.77453,0.55383,2.92694,0.0852,1.0598,0.40542,0.75979,0.55423,2.96296,0.08502,0.94667,0.44864,0.77979,0.57681,2.95507,0.08508,0.95321,0.44888,0.75287,0.57946,2.8631,0.08461,0.94529,0.45063,0.77593,0.57565,2.86962,0.08596
186,1.2169,0.35668,0.77575,0.51206,2.86036,0.0838,1.17263,0.38492,0.74593,0.53411,2.86833,0.08374,1.1995,0.38721,0.7588,0.53407,2.97995,0.08439,1.12757,0.40773,0.72923,0.55205,2.94698,0.08449,1.12214,0.40408,0.72485,0.55755,2.93345,0.08534,1.12033,0.40318,0.71389,0.55401,2.95864,0.0852,1.13195,0.40555,0.70283,0.55441,2.95246,0.085,1.00911,0.44896,0.64601,0.57718,2.89434,0.08515,1.01218,0.44919,0.6756,0.5797,2.87931,0.08468,1.057,0.45076,0.66834,0.57598,2.89731,0.08598
187,1.22421,0.3567,0.77515,0.5121,2.82276,0.08383,1.16393,0.38503,0.76534,0.53404,2.89033,0.08373,1.17551,0.38731,0.77319,0.53405,2.96692,0.08438,1.21905,0.40766,0.76782,0.55199,2.95963,0.08449,1.16035,0.40415,0.76334,0.55748,2.94053,0.08534,1.15683,0.40322,0.76028,0.55399,2.90833,0.08523,1.15183,0.4056,0.75359,0.55438,2.94328,0.085,1.05392,0.44907,0.72783,0.57715,2.92689,0.08517,1.12027,0.44921,0.7549,0.57963,2.94729,0.0847,1.14226,0.45074,0.77162,0.57589,2.86424,0.08601
188,1.21012,0.35672,0.76264,0.51218,2.81646,0.08387,1.14297,0.3852,0.74219,0.53413,2.86635,0.0837,1.15433,0.38746,0.73256,0.53421,2.92585,0.08441,1.06987,0.40802,0.71455,0.55219,2.95349,0.0845,1.11562,0.40432,0.70191,0.55773,2.92659,0.08534,1.11134,0.40343,0.71167,0.55418,2.95518,0.08522,1.10197,0.40585,0.70978,0.55454,2.94594,0.08498,0.98337,0.44946,0.64801,0.57747,2.91139,0.08517,1.05392,0.44939,0.67107,0.57983,2.91778,0.08471,1.01749,0.45102,0.71355,0.57598,2.87468,0.08601
189,1.16895,0.35692,0.76739,0.51226,2.8388,0.08386,1.11678,0.3854,0.70829,0.53436,2.881,0.08367,1.10055,0.38781,0.74158,0.53433,2.99075,0.08437,1.08374,0.40831,0.70478,0.55241,2.99385,0.08446,1.04865,0.40469,0.71868,0.55787,2.90276,0.08536,1.06596,0.40375,0.71096,0.5544,2.96514,0.08521,1.03284,0.4063,0.69187,0.55477,2.92404,0.08498,0.96429,0.44989,0.67187,0.57769,2.90751,0.08519,0.99238,0.44974,0.70458,0.57994,2.85598,0.08482,1.01865,0.45133,0.70605,0.57612,2.86583,0.08605
190,1.2,0.35699,0.76916,0.51225,2.81177,0.08386,1.13674,0.38552,0.74258,0.53442,2.86425,0.08367,1.13854,0.38799,0.74762,0.53441,2.9581,0.08434,1.09675,0.40853,0.73781,0.55249,2.93566,0.08447,1.0772,0.40492,0.74001,0.55791,2.9185,0.08537,1.06014,0.40405,0.75287,0.55442,2.90808,0.08522,1.04796,0.40665,0.75259,0.55477,2.93313,0.08499,0.98062,0.45022,0.71424,0.5778,2.9146,0.08518,1.02504,0.44998,0.71953,0.57999,2.8957,0.08484,1.03138,0.45153,0.73463,0.57612,2.86715,0.08605
191,1.18738,0.35701,0.76239,0.51238,2.83164,0.08386,1.06005,0.38584,0.70868,0.5346,2.82746,0.08369,1.07834,0.38833,0.72473,0.53456,2.91834,0.08434,1.05598,0.40884,0.7017,0.55267,2.94966,0.08447,1.01285,0.40532,0.68407,0.55812,2.98017,0.08531,1.02597,0.40442,0.67082,0.55471,2.86029,0.08527,1.02996,0.407,0.68271,0.555,2.87043,0.08503,0.94207,0.45065,0.63417,0.57811,2.94587,0.08516,0.91945,0.45045,0.65679,0.58022,2.87552,0.0849,0.96912,0.4519,0.65873,0.5764,2.8944,0.08606
192,1.22279,0.35697,0.75582,0.51242,2.81595,0.08388,1.13899,0.38594,0.69559,0.53488,2.84698,0.08371,1.1447,0.38848,0.74308,0.53467,2.88625,0.08437,1.12923,0.409,0.73067,0.55276,2.94598,0.08448,1.10699,0.40548,0.6969,0.55832,2.91082,0.08536,1.11417,0.40459,0.7138,0.55492,2.90035,0.08529,1.10885,0.40721,0.71488,0.55514,2.89376,0.08507,1.0725,0.4508,0.70014,0.57826,2.92265,0.08518,1.08829,0.45054,0.72209,0.58022,2.84887,0.08498,1.10218,0.45197,0.71024,0.57654,2.82766,0.0861
193,1.20825,0.35702,0.76158,0.51246,2.82453,0.08389,1.16634,0.38607,0.73186,0.53506,2.86531,0.08371,1.20348,0.38857,0.74472,0.53483,2.92561,0.08441,1.15662,0.4091,0.74489,0.55285,2.96111,0.08449,1.13919,0.40559,0.70803,0.55854,2.94224,0.08535,1.1137,0.4048,0.72704,0.55504,2.92865,0.08531,1.08307,0.40752,0.72601,0.55525,2.9088,0.08509,1.07187,0.45094,0.69523,0.57843,2.94439,0.08519,1.05692,0.4508,0.6979,0.58036,2.9451,0.085,1.09574,0.45216,0.71039,0.57666,2.84341,0.08619
194,1.22794,0.35692,0.77147,0.51247,2.85158,0.08387,1.18205,0.38609,0.70755,0.53533,2.86636,0.08368,1.20254,0.38858,0.71266,0.53514,2.9643,0.08441,1.13493,0.40928,0.7057,0.55313,2.99518,0.08448,1.1096,0.40581,0.69998,0.55877,2.96724,0.08532,1.12909,0.40499,0.70615,0.55526,2.92754,0.08533,1.10716,0.40776,0.69339,0.55553,2.92516,0.08513,1.09123,0.451,0.65904,0.57874,2.99225,0.08515,1.06385,0.45098,0.66542,0.58065,2.97459,0.08495,1.0999,0.4522,0.69201,0.57683,2.93426,0.08611
195,1.1985,0.35697,0.7753,0.51241,2.81038,0.08387,1.06193,0.38641,0.78043,0.53525,2.82792,0.08371,1.0881,0.38891,0.79389,0.53508,2.91074,0.08442,1.03305,0.40967,0.79002,0.55305,2.91382,0.08449,1.04152,0.40615,0.75535,0.55877,2.96299,0.08529,1.06575,0.40528,0.77478,0.55524,2.91081,0.08535,1.01058,0.40817,0.79336,0.55541,2.87416,0.08515,0.92402,0.45147,0.78702,0.57866,2.90763,0.08515,0.93939,0.45141,0.75576,0.58061,2.87982,0.08498,0.93642,0.45268,0.77964,0.57669,2.89069,0.0861
196,1.20001,0.35705,0.77742,0.5125,2.85511,0.08386,1.13558,0.38652,0.72739,0.53532,2.90701,0.08369,1.16944,0.38903,0.75329,0.53514,2.93801,0.08442,1.09962,0.40983,0.75604,0.55309,2.99377,0.08445,1.09747,0.40637,0.73179,0.55883,2.91586,0.0853,1.12704,0.40544,0.74047,0.55533,2.92611,0.08536,1.10067,0.40839,0.70397,0.55559,2.94085,0.08516,1.02614,0.45174,0.65443,0.57893,2.93854,0.08517,1.04176,0.45166,0.67354,0.58086,2.84496,0.0851,1.03435,0.4529,0.68189,0.57692,2.88352,0.08612
197,1.20931,0.35706,0.75495,0.51258,2.83577,0.0838,1.16699,0.38655,0.69357,0.53558,2.85598,0.0837,1.18009,0.38909,0.69394,0.53545,2.96596,0.0844,1.13241,0.40993,0.64498,0.55352,2.9755,0.08444,1.0841,0.40658,0.65126,0.55919,2.89791,0.08532,1.10724,0.40562,0.65473,0.55568,2.94862,0.08536,1.08792,0.4086,0.62516,0.55604,2.88878,0.08516,1.02996,0.45191,0.59274,0.57942,2.9584,0.08514,1.07063,0.45176,0.58551,0.58136,2.91429,0.08513,1.05422,0.45304,0.62839,0.57731,2.84479,0.08614
198,1.20718,0.35699,0.76504,0.51265,2.84273,0.08381,1.17747,0.38658,0.69406,0.53582,2.82394,0.08372,1.22542,0.38903,0.70079,0.5357,2.9646,0.08438,1.16067,0.40999,0.67045,0.55387,2.95349,0.08444,1.12622,0.40669,0.65994,0.55953,2.92268,0.08534,1.15754,0.40564,0.67132,0.55601,2.93579,0.08536,1.16945,0.40861,0.67366,0.55632,2.92115,0.08516,1.10386,0.45195,0.62097,0.5798,2.91236,0.08515,1.12329,0.45178,0.65958,0.58162,2.90619,0.08515,1.09365,0.45307,0.67509,0.57753,2.85889,0.08617
199,1.20907,0.35711,0.7661,0.51265,2.80217,0.08386,1.14496,0.38679,0.71874,0.53603,2.85554,0.08371,1.15757,0.38926,0.74392,0.5358,2.90065,0.0844,1.15376,0.41019,0.76855,0.55386,2.95919,0.08443,1.12448,0.40703,0.72256,0.55966,2.92483,0.08536,1.12239,0.40591,0.7346,0.55605,2.93571,0.08538,1.13248,0.40888,0.71402,0.55645,2.95525,0.08514,1.09292,0.45223,0.71098,0.57987,2.95571,0.08515,1.08236,0.45208,0.71607,0.58167,2.96474,0.08512,1.05703,0.45348,0.72482,0.57759,2.85868,0.0862
200,1.21548,0.3571,0.77355,0.51263,2.80043,0.08386,1.11483,0.38699,0.76008,0.53597,2.85615,0.0837,1.16105,0.38938,0.76536,0.53579,2.91825,0.08439,1.11365,0.41033,0.7335,0.55393,2.93005,0.08443,1.10553,0.40716,0.74259,0.55967,2.93642,0.08535,1.12395,0.40605,0.74098,0.5561,2.9823,0.08535,1.07775,0.40914,0.73854,0.55645,2.94943,0.08513,1.03754,0.45239,0.71907,0.57994,2.96716,0.08511,1.08728,0.45217,0.73934,0.58165,2.96438,0.08512,1.06976,0.4536,0.74752,0.5776,2.91537,0.08618
201,1.2146,0.35705,0.76272,0.51267,2.81589,0.0839,1.22792,0.38682,0.72848,0.53604,2.86541,0.08368,1.227,0.38931,0.75483,0.53577,2.88685,0.08444,1.13367,0.41045,0.74445,0.55396,2.93329,0.08443,1.09189,0.40739,0.71888,0.55974,2.91943,0.08534,1.11652,0.40621,0.7217,0.55618,2.93348,0.08534,1.12673,0.40933,0.73134,0.55645,2.90433,0.08515,1.06016,0.45252,0.69,0.58008,2.9678,0.0851,1.07435,0.4523,0.72417,0.58163,2.88914,0.08514,1.07329,0.45374,0.70449,0.57771,2.83565,0.08621
202,1.22043,0.35698,0.75734,0.51276,2.80931,0.08392,1.1493,0.38696,0.71765,0.53622,2.83467,0.08369,1.14648,0.38949,0.74226,0.53589,2.93698,0.08445,1.08549,0.41075,0.73533,0.55404,2.88634,0.08446,1.08995,0.40764,0.71786,0.5599,2.93559,0.08532,1.1323,0.4064,0.69397,0.55639,2.94191,0.08534,1.07352,0.40966,0.69925,0.55664,2.9121,0.08516,0.99867,0.45287,0.66151,0.58034,2.89596,0.08516,1.02721,0.4526,0.66698,0.58186,2.95699,0.08514,1.08062,0.45384,0.67875,0.57793,2.79047,0.08628
203,1.19427,0.35703,0.7598,0.51281,2.80941,0.08395,1.09033,0.38721,0.71418,0.53639,2.85021,0.08368,1.12426,0.38969,0.7204,0.53609,2.92137,0.08447,1.11074,0.41085,0.69264,0.55428,2.93604,0.08445,1.08038,0.40787,0.67654,0.56019,2.87206,0.08534,1.09386,0.40655,0.66302,0.55669,2.9489,0.08532,1.09054,0.40984,0.6682,0.55693,2.90372,0.08517,1.00757,0.45307,0.61918,0.58069,2.88225,0.08519,0.99014,0.45289,0.62836,0.58218,2.8482,0.08519,0.98186,0.45416,0.65468,0.57823,2.76739,0.08636
204,1.1947,0.35712,0.77306,0.51283,2.83739,0.08397,1.16399,0.38733,0.7499,0.53641,2.8741,0.08365,1.15281,0.38986,0.74725,0.53619,2.92241,0.08447,1.12056,0.41105,0.71308,0.55447,2.92649,0.08446,1.08895,0.40812,0.72391,0.56029,2.94588,0.08533,1.08173,0.4068,0.73142,0.55681,2.91769,0.08536,1.0866,0.41012,0.70003,0.55713,2.92667,0.08516,1.06983,0.45324,0.67117,0.58091,2.94913,0.08516,1.08953,0.45303,0.71239,0.58225,2.95833,0.08515,1.10415,0.45428,0.70965,0.57835,2.88507,0.08633
205,1.20114,0.35722,0.78181,0.51277,2.82519,0.08397,1.07606,0.3876,0.78747,0.53626,2.83762,0.08366,1.11066,0.39015,0.79412,0.5361,2.92054,0.08449,1.03532,0.41143,0.79811,0.55433,2.90431,0.08449,1.00238,0.40855,0.78662,0.56014,2.94578,0.08532,1.07937,0.40702,0.78251,0.55671,2.89062,0.08539,1.00151,0.41055,0.76919,0.55702,2.91146,0.08517,0.99944,0.45351,0.7818,0.5807,2.97714,0.08515,1.03018,0.45325,0.77783,0.58205,2.89383,0.08518,1.01814,0.45449,0.78744,0.57817,2.88479,0.08638
206,1.19616,0.35721,0.76324,0.51286,2.80094,0.084,1.07892,0.38787,0.73338,0.53634,2.81666,0.08366,1.10632,0.39039,0.7264,0.53623,2.91887,0.08448,1.06078,0.41175,0.71995,0.55446,2.93763,0.08446,1.05614,0.40885,0.69705,0.56031,2.90604,0.08535,1.04812,0.40735,0.69887,0.55691,2.88296,0.08541,1.05658,0.41085,0.69638,0.55718,2.9045,0.08519,0.95265,0.45394,0.63317,0.58103,2.92476,0.08516,0.9412,0.45373,0.65689,0.58228,2.93015,0.08518,0.97427,0.45492,0.66148,0.57847,2.88075,0.08636
207,1.18999,0.35725,0.77275,0.51276,2.7974,0.08398,1.11978,0.388,0.75478,0.53634,2.84299,0.08366,1.1308,0.39054,0.74987,0.53628,2.91571,0.08449,1.12035,0.41187,0.74012,0.5545,2.91385,0.08447,1.09272,0.40899,0.70749,0.56046,2.92361,0.08534,1.10063,0.40749,0.7127,0.55707,2.87722,0.08543,1.08304,0.41103,0.70573,0.55731,2.90788,0.08519,0.97447,0.45425,0.62754,0.58134,2.99375,0.08511,1.0057,0.45394,0.63934,0.58254,2.84098,0.08524,1.03228,0.45509,0.6785,0.57863,2.85265,0.08635
