batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
64,1.31383,0.34375,0.84783,0.50474,2.97507,0.0836,1.33755,0.33931,0.8505,0.50514,3.03682,0.08328,1.3292,0.34746,0.85808,0.50532,3.0024,0.08278,1.34241,0.34603,0.83375,0.51132,3.07869,0.08346,1.28634,0.35087,0.82963,0.50818,3.05612,0.08394,1.24704,0.37639,0.82553,0.51827,3.12149,0.08508,1.18733,0.37741,0.81481,0.5463,3.04801,0.08425
65,1.33175,0.34364,0.83867,0.50483,2.99728,0.08363,1.35874,0.33924,0.87259,0.50502,3.02064,0.08328,1.32091,0.34757,0.84004,0.50551,3.02376,0.08285,1.3606,0.34611,0.84276,0.51147,3.0747,0.08348,1.29318,0.35124,0.83339,0.50854,3.10875,0.08386,1.27419,0.37658,0.83015,0.51844,3.08933,0.08513,1.27589,0.37767,0.79216,0.54672,3.01212,0.0844
66,1.30534,0.34379,0.83825,0.50493,2.96807,0.08374,1.35479,0.33928,0.84726,0.50515,3.03667,0.08328,1.28524,0.34786,0.84891,0.50553,3.04927,0.08286,1.34278,0.3462,0.83886,0.51158,3.08605,0.08342,1.24614,0.35181,0.83781,0.50887,3.10955,0.08377,1.22701,0.37713,0.78837,0.51899,3.1008,0.08512,1.1991,0.37841,0.79975,0.54701,2.98297,0.08448
67,1.29916,0.34398,0.83165,0.50486,2.9799,0.08376,1.32669,0.3395,0.85491,0.5051,3.03014,0.08326,1.29984,0.34805,0.83668,0.50568,3.04047,0.08285,1.32664,0.34641,0.84942,0.5116,3.01929,0.08352,1.29629,0.35203,0.84951,0.50899,3.06655,0.08377,1.22429,0.3776,0.84122,0.51914,3.04203,0.08522,1.18734,0.3792,0.83891,0.54691,3.0191,0.08455
68,1.29552,0.34412,0.83636,0.50476,2.98704,0.08378,1.3531,0.3395,0.86236,0.50507,3.04192,0.08326,1.29375,0.34822,0.83627,0.50583,3.03696,0.08287,1.30977,0.34677,0.85603,0.51154,3.07216,0.08351,1.26372,0.35241,0.84418,0.50926,3.03352,0.08386,1.2368,0.37788,0.86018,0.51904,3.07426,0.08527,1.22878,0.37957,0.85058,0.54656,3.04907,0.08458
69,1.31952,0.34401,0.83886,0.50489,2.97251,0.0838,1.34012,0.33957,0.83496,0.50521,3.0257,0.08326,1.29276,0.34847,0.86107,0.50583,3.04858,0.08283,1.31328,0.34701,0.83513,0.51171,3.04918,0.08349,1.29261,0.35266,0.87004,0.50931,3.03323,0.08391,1.23174,0.37827,0.84649,0.51898,3.08262,0.08525,1.2038,0.38007,0.85621,0.5462,3.02564,0.0846
70,1.30447,0.3442,0.83571,0.50494,2.96125,0.08386,1.32391,0.33976,0.83946,0.50533,3.02833,0.08328,1.30258,0.34862,0.83399,0.50596,3.02603,0.08285,1.34811,0.34705,0.84953,0.51171,3.03119,0.08351,1.27331,0.35298,0.81706,0.50961,3.05155,0.08395,1.24896,0.37851,0.82148,0.51914,3.08112,0.08526,1.18766,0.38065,0.78698,0.54641,2.99284,0.08461
71,1.30396,0.344,0.84171,0.50492,2.97669,0.08382,1.33753,0.33978,0.83439,0.50557,3.02994,0.08325,1.31776,0.34867,0.81999,0.50629,3.03181,0.08282,1.33739,0.34715,0.82207,0.51196,3.04396,0.08347,1.30303,0.35322,0.80154,0.51018,3.04591,0.08398,1.29931,0.37848,0.8077,0.51946,3.06437,0.08527,1.29771,0.38061,0.74123,0.54697,3.02361,0.08461
72,1.30305,0.34396,0.82956,0.50489,2.95375,0.08378,1.336,0.33984,0.84532,0.50562,3.02356,0.08325,1.30562,0.34872,0.8311,0.50643,3.01147,0.08283,1.33487,0.34726,0.82232,0.51221,3.02808,0.0835,1.28349,0.35346,0.84135,0.51038,3.09236,0.0839,1.25287,0.3787,0.8325,0.51957,3.09318,0.0853,1.19446,0.38116,0.80502,0.54703,3.00332,0.08464
73,1.31535,0.34417,0.84266,0.50494,2.97936,0.08379,1.32335,0.33997,0.8577,0.50562,3.00395,0.08333,1.26807,0.34906,0.82144,0.50672,3.04166,0.08277,1.29465,0.34764,0.82262,0.51246,3.04742,0.08349,1.25636,0.35393,0.83605,0.51058,2.9898,0.084,1.20412,0.3793,0.79852,0.51996,3.07823,0.08532,1.13144,0.38218,0.82179,0.54696,3.06564,0.08462
74,1.29196,0.34455,0.84224,0.50499,2.97154,0.08375,1.30895,0.34018,0.8636,0.50554,3.04274,0.08332,1.237,0.34962,0.81293,0.50704,3.05691,0.08271,1.32729,0.34775,0.81145,0.51275,3.02841,0.08353,1.26451,0.35428,0.85284,0.51071,3.0211,0.08407,1.22213,0.37967,0.81094,0.5202,3.08793,0.0853,1.15762,0.38291,0.78327,0.54722,3.00647,0.08469
75,1.29675,0.34467,0.83517,0.50506,2.95005,0.08377,1.3169,0.34038,0.83219,0.50565,3.02336,0.08331,1.26062,0.34998,0.83097,0.50712,3.01797,0.08272,1.32108,0.34786,0.82144,0.51298,3.02508,0.08353,1.23349,0.35482,0.84284,0.51087,3.01202,0.08416,1.18961,0.38029,0.82001,0.52041,3.08062,0.08532,1.19082,0.3834,0.79773,0.54734,3.01819,0.08475
76,1.30167,0.34439,0.82902,0.50525,2.95989,0.08379,1.3298,0.34042,0.84159,0.5057,3.02066,0.0833,1.29398,0.35006,0.80595,0.50742,3.0159,0.08274,1.29319,0.34816,0.81275,0.51319,2.99337,0.08361,1.26259,0.35518,0.81855,0.51113,3.06151,0.08411,1.17645,0.3809,0.82136,0.52053,3.03878,0.08537,1.19588,0.3839,0.78732,0.54744,3.05104,0.08467
77,1.29249,0.34453,0.83454,0.50535,2.98622,0.08385,1.31159,0.34065,0.83048,0.50588,3.01551,0.08328,1.30299,0.35014,0.80876,0.50777,3.03177,0.08277,1.32318,0.34832,0.80184,0.51355,3.06294,0.08353,1.2617,0.35562,0.81056,0.51159,3.04992,0.08412,1.23309,0.38116,0.777,0.52109,3.05799,0.08542,1.21888,0.38423,0.72613,0.54832,3.06633,0.08457
78,1.29083,0.34463,0.83794,0.50541,2.98804,0.08386,1.32006,0.34083,0.8319,0.506,3.02873,0.0833,1.28407,0.35033,0.84357,0.50782,3.01553,0.08279,1.31768,0.34844,0.83452,0.51359,3.02746,0.08357,1.24297,0.35599,0.83368,0.51176,3.06179,0.08407,1.22559,0.38151,0.80842,0.52135,3.08468,0.08541,1.17308,0.38475,0.82497,0.5482,3.02667,0.08458
79,1.3055,0.34484,0.82505,0.5056,2.9692,0.08391,1.31898,0.34094,0.83249,0.50609,3.01952,0.08326,1.29872,0.35038,0.81655,0.50801,3.01581,0.0828,1.34104,0.34847,0.83408,0.51363,3.07612,0.08356,1.29024,0.35606,0.81179,0.512,2.97756,0.0842,1.27286,0.38151,0.79008,0.52171,3.08479,0.08538,1.30314,0.38447,0.73567,0.54872,3.06455,0.08451
80,1.28134,0.34516,0.82811,0.50571,2.96688,0.08387,1.30648,0.34122,0.83128,0.50628,3.02313,0.08325,1.27388,0.35061,0.81452,0.50826,3.02736,0.08279,1.29226,0.34881,0.81499,0.51389,3.04051,0.08354,1.24034,0.35657,0.83858,0.51219,3.07929,0.08417,1.17522,0.38221,0.7787,0.52226,3.08847,0.08537,1.18497,0.38515,0.74365,0.54931,2.98948,0.08459
81,1.28248,0.34503,0.83322,0.50574,2.95452,0.08386,1.30444,0.34141,0.82108,0.50653,3.00875,0.08327,1.27849,0.35077,0.82715,0.5084,3.01374,0.08283,1.30473,0.34904,0.81248,0.51414,3.05329,0.08351,1.26477,0.35683,0.85148,0.51231,3.03214,0.08419,1.19915,0.38263,0.77061,0.52285,3.08229,0.08533,1.20904,0.38543,0.75466,0.54984,3.05073,0.08452
82,1.28854,0.34524,0.83673,0.50584,2.95596,0.08392,1.28289,0.34173,0.84051,0.50654,3.01338,0.08327,1.26916,0.351,0.83228,0.5085,3.00284,0.08283,1.30599,0.34921,0.83559,0.51416,3.04144,0.08354,1.26937,0.35702,0.81496,0.51258,3.05645,0.0842,1.21934,0.3829,0.78627,0.52325,3.0706,0.0853,1.17841,0.386,0.81538,0.54996,3.03927,0.08448
83,1.27637,0.34546,0.82676,0.50584,2.95158,0.08395,1.30058,0.3419,0.82944,0.50663,3.00621,0.08327,1.27456,0.35116,0.83994,0.5085,3.02748,0.08281,1.31806,0.3493,0.8317,0.51419,3.05146,0.08357,1.25517,0.35727,0.83403,0.51269,3.01198,0.0842,1.2623,0.38285,0.82139,0.52325,3.05608,0.08531,1.24607,0.38607,0.78762,0.55008,2.98785,0.08449
84,1.28679,0.34543,0.82335,0.50582,2.94405,0.08395,1.31295,0.34202,0.83513,0.50667,2.99828,0.08329,1.27573,0.35128,0.82071,0.50859,3.00874,0.08284,1.29979,0.34945,0.81495,0.51433,3.04413,0.08355,1.28407,0.35733,0.83197,0.5128,2.98914,0.08424,1.25722,0.38288,0.81826,0.5233,3.01944,0.08534,1.19542,0.38637,0.78323,0.5502,3.05618,0.08441
85,1.28056,0.34552,0.834,0.50573,2.95948,0.08403,1.32194,0.34206,0.83574,0.50671,2.99919,0.08329,1.28042,0.3514,0.82666,0.50858,3.01615,0.08284,1.34544,0.3494,0.82637,0.51438,2.98471,0.0836,1.31829,0.35724,0.82059,0.51296,3.04483,0.0842,1.26891,0.38291,0.80887,0.52342,3.09299,0.0853,1.23444,0.38651,0.80052,0.55028,2.99858,0.08445
86,1.28854,0.34602,0.82556,0.50583,2.94008,0.08406,1.30693,0.34221,0.81909,0.50683,3.00093,0.08328,1.27018,0.35153,0.82651,0.50869,3.02833,0.08281,1.31584,0.34952,0.82285,0.51447,3.02085,0.08363,1.25982,0.35746,0.81699,0.51319,3.02239,0.08419,1.23123,0.38308,0.78138,0.52373,3.05745,0.08535,1.19423,0.38694,0.80106,0.55036,3.01108,0.08443
87,1.28385,0.34624,0.82618,0.50589,2.96023,0.0841,1.28635,0.34242,0.82151,0.50698,2.99899,0.08328,1.23982,0.35187,0.81555,0.5088,3.00864,0.08278,1.27515,0.34979,0.82388,0.51449,2.98706,0.08366,1.20408,0.35794,0.82288,0.51332,3.01989,0.08417,1.14557,0.38371,0.77475,0.52401,3.05791,0.08537,1.05597,0.3881,0.76714,0.55066,3.02121,0.08439
88,1.28702,0.34636,0.83167,0.50595,2.94657,0.08403,1.31295,0.34253,0.83423,0.50703,3.01769,0.08326,1.28212,0.35196,0.81586,0.5089,2.99975,0.08277,1.30013,0.34991,0.80777,0.51461,3.01447,0.08368,1.26219,0.35812,0.82419,0.51342,2.98927,0.08424,1.24473,0.38387,0.80856,0.52408,3.05673,0.08536,1.19212,0.38851,0.80739,0.55061,3.07334,0.08426
89,1.28425,0.34641,0.81561,0.50609,2.94473,0.08401,1.2972,0.34266,0.80679,0.50724,2.97376,0.08329,1.24607,0.35226,0.79246,0.50914,3.01726,0.08278,1.2862,0.35006,0.80139,0.51483,3.00269,0.08369,1.21185,0.35855,0.78698,0.51378,3.01313,0.08425,1.19698,0.38422,0.74545,0.52468,3.00451,0.08544,1.18343,0.38887,0.74497,0.55104,3.0162,0.0843
90,1.28066,0.34651,0.83339,0.50602,2.93762,0.08397,1.29672,0.34282,0.83339,0.50724,2.9961,0.08327,1.27841,0.35233,0.82532,0.50911,2.98969,0.08281,1.28782,0.35023,0.84467,0.51469,3.01475,0.08367,1.21919,0.35892,0.84357,0.51379,3.02938,0.08427,1.18797,0.38468,0.8238,0.52469,3.06495,0.08537,1.11658,0.38965,0.82361,0.55085,2.98782,0.08432
91,1.28379,0.34648,0.81661,0.50612,2.93884,0.08403,1.3014,0.34297,0.8203,0.50735,2.98916,0.08328,1.26013,0.35249,0.81883,0.5092,2.99136,0.08281,1.26968,0.35046,0.80311,0.51479,3.01222,0.08369,1.24419,0.35916,0.78726,0.51411,2.97826,0.08433,1.175,0.38513,0.7725,0.52507,3.08509,0.08533,1.16844,0.39008,0.74659,0.55112,3.04441,0.0843
92,1.29034,0.3464,0.82631,0.50612,2.94336,0.084,1.29232,0.34313,0.82617,0.50742,3.00043,0.0833,1.2649,0.35264,0.80782,0.50932,2.96732,0.08283,1.30018,0.35058,0.79814,0.515,3.0119,0.08368,1.26446,0.35932,0.8156,0.51426,3.0111,0.08431,1.19464,0.3855,0.79991,0.52524,3.04923,0.08533,1.1818,0.39056,0.83657,0.55083,2.95452,0.08433
93,1.28984,0.34636,0.82153,0.50617,2.93678,0.08402,1.31006,0.34322,0.82384,0.50746,2.99875,0.08332,1.28498,0.35264,0.81866,0.50937,3.00468,0.08283,1.30635,0.3506,0.83684,0.51491,3.04468,0.08364,1.27925,0.35935,0.80788,0.5144,3.01279,0.08432,1.19201,0.3858,0.82017,0.5252,3.05522,0.08533,1.21233,0.39066,0.78909,0.55086,2.96252,0.0844
94,1.27523,0.34645,0.81301,0.50631,2.9371,0.08406,1.28074,0.34345,0.80688,0.50763,2.99657,0.08332,1.25313,0.35285,0.80761,0.50949,2.99512,0.08286,1.29403,0.35076,0.79953,0.51506,3.04439,0.08365,1.22571,0.35966,0.77388,0.51483,3.00331,0.08435,1.18327,0.38615,0.77422,0.52549,3.0176,0.08538,1.19615,0.39084,0.76378,0.55102,2.98261,0.0844
95,1.27941,0.34649,0.81175,0.50639,2.95148,0.08401,1.28876,0.34355,0.8315,0.50762,2.9854,0.08332,1.24264,0.35304,0.789,0.50968,2.9699,0.08287,1.26273,0.35094,0.80277,0.51522,2.99385,0.08363,1.21058,0.36,0.79531,0.51505,3.01446,0.08437,1.14439,0.38657,0.78991,0.52561,3.0203,0.08539,1.10314,0.39149,0.77793,0.55111,2.98363,0.08442
96,1.27932,0.34639,0.81974,0.50641,2.92978,0.08401,1.30889,0.34359,0.82087,0.50776,3.00675,0.08331,1.26361,0.35318,0.80921,0.5098,2.99836,0.08285,1.27658,0.35115,0.79723,0.51542,2.99003,0.08366,1.2163,0.36032,0.78811,0.51538,2.98982,0.08447,1.20618,0.38684,0.78799,0.52586,3.05932,0.08537,1.19028,0.39182,0.76835,0.55127,2.99418,0.08438
97,1.29248,0.34623,0.81923,0.50645,2.94299,0.08398,1.30126,0.34364,0.82257,0.50778,2.99552,0.08331,1.25348,0.35333,0.8101,0.50988,2.96709,0.08288,1.27323,0.35134,0.80218,0.51553,3.0074,0.08364,1.24551,0.3605,0.79874,0.51558,3.0036,0.08447,1.18188,0.38722,0.7926,0.52599,3.05328,0.08535,1.16728,0.39226,0.79965,0.55124,3.03983,0.08431
98,1.26963,0.34635,0.81922,0.50651,2.91957,0.08399,1.29958,0.34374,0.81381,0.50788,2.99728,0.08332,1.25166,0.35351,0.80272,0.51,3.00641,0.08287,1.29997,0.35143,0.79441,0.51569,3.02098,0.08363,1.24227,0.36073,0.77235,0.51597,2.98416,0.08452,1.18256,0.38747,0.78905,0.52618,3.09464,0.08525,1.20619,0.39244,0.71165,0.55175,2.96761,0.08434
99,1.28618,0.3465,0.81487,0.50662,2.92224,0.08397,1.29096,0.34389,0.80502,0.50799,2.98765,0.08333,1.27544,0.35356,0.81038,0.51011,2.99144,0.08289,1.26948,0.35158,0.7934,0.51588,3.01658,0.0836,1.26629,0.36089,0.77197,0.51635,2.97745,0.08459,1.22023,0.38772,0.76906,0.52646,3.0598,0.08523,1.16619,0.39287,0.78495,0.55186,2.99681,0.08433
100,1.27322,0.3466,0.8194,0.50666,2.94229,0.08393,1.29377,0.34399,0.81986,0.50799,3.00863,0.08331,1.25918,0.35367,0.80409,0.5102,2.97108,0.08291,1.30588,0.35161,0.825,0.51582,2.99816,0.08361,1.27618,0.36091,0.79883,0.51655,3.02493,0.08457,1.23654,0.38779,0.79909,0.52654,3.03949,0.08522,1.20752,0.39306,0.78777,0.5519,2.98375,0.08431
101,1.27935,0.34656,0.80714,0.50668,2.92993,0.08397,1.28538,0.34411,0.79996,0.50817,3.01656,0.0833,1.24235,0.35384,0.79455,0.51037,2.97004,0.08293,1.2894,0.35171,0.78344,0.51607,3.00295,0.08367,1.24767,0.36109,0.80299,0.51676,3.00674,0.08461,1.18265,0.38808,0.76248,0.5269,3.00397,0.08527,1.15408,0.39351,0.74427,0.55228,3.01891,0.08426
102,1.28129,0.34658,0.8184,0.50668,2.94893,0.0839,1.27424,0.34429,0.83403,0.5081,2.97933,0.08331,1.25107,0.35399,0.80459,0.51048,2.98277,0.08296,1.24534,0.35202,0.81492,0.51611,2.99675,0.08368,1.19901,0.36149,0.84042,0.51671,2.98999,0.08466,1.18556,0.38841,0.81433,0.52682,3.08372,0.08523,1.1844,0.39375,0.81345,0.55214,2.94601,0.08435
103,1.2709,0.34662,0.80869,0.50672,2.92452,0.08389,1.27288,0.34445,0.82032,0.50815,2.9827,0.08331,1.24514,0.35413,0.78503,0.51068,2.96955,0.08296,1.28831,0.3521,0.80881,0.51615,2.99828,0.0837,1.21592,0.36175,0.79087,0.5169,3.01874,0.0846,1.18537,0.38868,0.78245,0.527,3.0389,0.08525,1.12099,0.39429,0.7492,0.55238,2.86903,0.08448
104,1.281,0.34664,0.81529,0.50683,2.93467,0.08383,1.28656,0.34459,0.81261,0.50825,2.97837,0.08332,1.25462,0.35425,0.7878,0.51089,3.01601,0.08295,1.26825,0.35233,0.7949,0.51628,2.97814,0.08371,1.23074,0.36203,0.76378,0.51729,3.0408,0.08456,1.15035,0.38914,0.74357,0.52743,3.08663,0.08519,1.15399,0.39477,0.73882,0.55272,2.96715,0.08446
105,1.27108,0.34688,0.80982,0.50682,2.91002,0.08386,1.27096,0.34478,0.8464,0.50819,2.97835,0.08332,1.22943,0.35446,0.81215,0.51091,2.98647,0.08295,1.22978,0.35266,0.81853,0.51626,3.01933,0.0837,1.22767,0.36225,0.79804,0.51743,3.00093,0.08462,1.13733,0.38958,0.78067,0.52756,3.02083,0.08522,1.09022,0.3955,0.76648,0.55284,3.01496,0.08446
106,1.26821,0.34691,0.81502,0.50682,2.92234,0.08392,1.28256,0.34493,0.82576,0.50815,2.96943,0.08333,1.25773,0.35453,0.80002,0.51099,2.97092,0.08297,1.2698,0.3528,0.82179,0.51615,3.00071,0.0837,1.21618,0.36254,0.79833,0.51757,3.0007,0.08461,1.17098,0.38991,0.78923,0.52765,3.00431,0.08523,1.16379,0.39586,0.77651,0.55288,2.96026,0.08448
107,1.24858,0.34694,0.80952,0.50688,2.9214,0.08396,1.28363,0.34501,0.81934,0.50818,2.97586,0.08335,1.25321,0.3546,0.77242,0.51128,2.99119,0.08296,1.25158,0.35305,0.77258,0.51642,3.01224,0.0837,1.20025,0.36294,0.7829,0.51785,2.98602,0.08467,1.19537,0.39007,0.74958,0.52804,3.02208,0.08526,1.19291,0.39602,0.73433,0.55324,3.00708,0.08444
108,1.26679,0.34715,0.81009,0.5069,2.91197,0.08394,1.26656,0.34516,0.8143,0.50823,2.97168,0.08337,1.21749,0.3549,0.80862,0.51133,2.94591,0.08299,1.268,0.3532,0.81072,0.51642,3.0153,0.08368,1.18439,0.3634,0.8054,0.51802,3.00905,0.08467,1.16143,0.39042,0.7595,0.52834,3.03451,0.08526,1.12685,0.39651,0.74216,0.55353,2.96446,0.08447
109,1.26113,0.34718,0.80094,0.50693,2.919,0.08391,1.26457,0.34533,0.81108,0.50829,2.98754,0.08336,1.23558,0.35503,0.78929,0.51144,2.9891,0.08299,1.27891,0.35326,0.80597,0.51647,3.01209,0.08365,1.23574,0.36356,0.78292,0.51819,3.00504,0.08467,1.17405,0.39068,0.76785,0.52853,3.03722,0.08526,1.17011,0.39668,0.73898,0.55374,2.97114,0.08448
110,1.27609,0.34723,0.81536,0.50695,2.94044,0.08398,1.27396,0.3455,0.81851,0.50829,2.96009,0.08339,1.1898,0.35548,0.80335,0.51151,2.98555,0.08299,1.26803,0.35341,0.81117,0.5165,2.98764,0.08368,1.20885,0.36381,0.81582,0.5182,3.01346,0.08466,1.12799,0.39124,0.80149,0.52849,3.0272,0.08527,1.11703,0.39728,0.80202,0.55362,2.97472,0.0845
111,1.25134,0.34731,0.81823,0.50688,2.92424,0.084,1.27698,0.34558,0.8168,0.50828,2.98219,0.08339,1.23591,0.3556,0.78725,0.51166,2.96213,0.08301,1.24953,0.35362,0.81805,0.51645,3.02885,0.08364,1.20438,0.36411,0.78858,0.51832,2.99276,0.08467,1.15249,0.39157,0.77509,0.52862,3.05138,0.08525,1.14276,0.39755,0.76953,0.55369,2.97751,0.08453
112,1.26594,0.34738,0.80104,0.5069,2.91553,0.08401,1.27542,0.34568,0.80903,0.50837,2.98582,0.08336,1.26333,0.35565,0.79209,0.51181,2.98843,0.08302,1.29916,0.35357,0.80312,0.51645,3.01761,0.08362,1.25135,0.36421,0.80599,0.51843,3.01089,0.08466,1.24583,0.39156,0.76842,0.52887,3.00233,0.0853,1.21288,0.39766,0.76576,0.55388,2.90516,0.08463
113,1.25414,0.34745,0.81083,0.50695,2.91887,0.08402,1.28667,0.3457,0.80595,0.50846,2.95544,0.0834,1.24257,0.35575,0.7917,0.51193,2.98598,0.08304,1.282,0.35362,0.78315,0.51662,2.9761,0.08365,1.23066,0.36436,0.76205,0.51873,3.02668,0.08461,1.21219,0.39156,0.73301,0.52929,3.02422,0.08533,1.21349,0.39771,0.70254,0.55433,2.99597,0.08464
114,1.25823,0.34755,0.80876,0.50705,2.91415,0.08403,1.2565,0.34585,0.79894,0.50856,2.93764,0.08348,1.20916,0.356,0.79993,0.51193,2.97148,0.08305,1.26461,0.35376,0.79442,0.51671,3.0216,0.08361,1.17822,0.36477,0.79362,0.51885,3.01101,0.08456,1.15335,0.39196,0.79744,0.52926,2.9631,0.08546,1.10013,0.39826,0.8129,0.55422,2.92168,0.08472
115,1.25916,0.34752,0.80868,0.50703,2.9109,0.08411,1.27,0.34593,0.81195,0.50858,2.97188,0.08346,1.2442,0.35608,0.79284,0.51199,2.98415,0.08304,1.26054,0.35387,0.81158,0.51665,2.98683,0.0836,1.20005,0.36499,0.79679,0.51895,2.97763,0.08459,1.14867,0.39225,0.81832,0.52913,3.01001,0.08545,1.15928,0.39843,0.76684,0.55432,3.00499,0.08469
116,1.25939,0.34758,0.79851,0.50713,2.91631,0.08413,1.25761,0.34607,0.80299,0.50866,2.98056,0.08345,1.21485,0.35628,0.7749,0.51218,2.99608,0.08301,1.22532,0.35412,0.76033,0.5169,3.0107,0.08359,1.19557,0.36528,0.77109,0.51918,3.01048,0.08457,1.13794,0.39261,0.73007,0.52953,3.02537,0.08542,1.12696,0.39881,0.70072,0.55479,2.94411,0.08474
117,1.2613,0.34768,0.80422,0.50718,2.90715,0.08416,1.27368,0.34613,0.78772,0.50882,2.97812,0.08345,1.23546,0.3564,0.78335,0.51233,2.96756,0.08301,1.24692,0.35427,0.77768,0.51708,2.99103,0.08359,1.21682,0.36542,0.77048,0.51941,2.9543,0.08458,1.19438,0.39273,0.74361,0.52983,2.98733,0.08547,1.21473,0.39893,0.73565,0.55508,2.97984,0.0847
118,1.2718,0.34767,0.82086,0.50722,2.917,0.08417,1.27179,0.34627,0.81826,0.50881,2.99158,0.08345,1.22561,0.35657,0.81152,0.51228,2.91888,0.08306,1.25803,0.35437,0.79214,0.5171,2.97169,0.08359,1.23358,0.36552,0.78124,0.51955,3.04966,0.08451,1.19907,0.39281,0.78319,0.52992,3.01043,0.08542,1.14179,0.39918,0.82379,0.55479,2.92333,0.08474
119,1.2304,0.34796,0.81121,0.50717,2.89912,0.08419,1.24443,0.34648,0.82017,0.50879,2.96097,0.08346,1.19674,0.35684,0.80322,0.5123,2.97035,0.08307,1.23053,0.35459,0.80736,0.51707,3.01169,0.08356,1.18807,0.36577,0.8078,0.51954,2.9569,0.08454,1.15111,0.39305,0.79713,0.52988,3.01392,0.08542,1.11773,0.39953,0.80191,0.55472,2.93646,0.08477
120,1.26148,0.34803,0.80928,0.50721,2.92352,0.0842,1.26163,0.34663,0.8017,0.50891,2.9838,0.08344,1.22287,0.35707,0.79231,0.51237,2.9836,0.08308,1.27447,0.35467,0.7901,0.51714,3.00013,0.08356,1.18841,0.36613,0.78525,0.5197,3.02042,0.08452,1.18078,0.39335,0.77346,0.53004,3.02772,0.08539,1.12488,0.40003,0.78133,0.55476,2.93917,0.0848
121,1.25956,0.34816,0.80437,0.50725,2.91443,0.0842,1.26221,0.34678,0.80986,0.50897,2.96966,0.08346,1.2376,0.35717,0.77022,0.5126,2.94976,0.08308,1.22601,0.35496,0.77082,0.51732,2.96842,0.0836,1.24873,0.36628,0.76874,0.51999,2.97784,0.08452,1.17296,0.39369,0.74967,0.53036,3.01332,0.08536,1.19063,0.40029,0.70362,0.5552,2.98139,0.08487
122,1.25282,0.34825,0.80391,0.50728,2.90151,0.08419,1.26497,0.34689,0.79566,0.50909,2.97044,0.08345,1.26141,0.35719,0.77216,0.51278,2.96254,0.0831,1.25221,0.35509,0.7821,0.51744,2.98452,0.08359,1.23031,0.36643,0.7635,0.5202,2.97546,0.08452,1.21882,0.39375,0.74757,0.53062,3.00202,0.08536,1.17589,0.40047,0.7745,0.55521,2.91361,0.08492
123,1.2592,0.3484,0.79321,0.50742,2.93975,0.08416,1.22944,0.34715,0.78774,0.50923,2.96176,0.08345,1.18227,0.35756,0.78608,0.51289,2.98422,0.08306,1.21417,0.35538,0.75858,0.51771,2.96953,0.08358,1.20918,0.36666,0.74977,0.52053,2.94233,0.08457,1.10791,0.39426,0.75412,0.53086,3.02038,0.08534,1.05756,0.40119,0.76187,0.55531,2.95629,0.0849
124,1.26358,0.34859,0.80565,0.50739,2.91576,0.0842,1.25152,0.34734,0.81333,0.50926,2.94883,0.08347,1.22395,0.35771,0.77707,0.51304,2.95409,0.08304,1.22543,0.35561,0.79533,0.51773,3.00543,0.08355,1.2119,0.36686,0.79074,0.52062,2.93621,0.0846,1.16327,0.39455,0.78734,0.53086,3.03259,0.08528,1.09412,0.40175,0.75731,0.55544,2.90471,0.08496
125,1.2478,0.34872,0.79907,0.50734,2.89805,0.08427,1.25275,0.34748,0.82027,0.50917,2.97471,0.08347,1.20565,0.35792,0.79716,0.51303,2.93749,0.08307,1.24138,0.35578,0.8034,0.51772,2.98225,0.08356,1.18753,0.36713,0.80775,0.52058,2.99856,0.08457,1.14818,0.39486,0.81315,0.53067,2.9656,0.08532,1.115,0.40221,0.77801,0.55539,2.93646,0.08498
126,1.26278,0.34873,0.807,0.50738,2.9044,0.08431,1.23962,0.34762,0.80562,0.50918,2.96126,0.08345,1.20701,0.35811,0.78826,0.51309,2.9373,0.08309,1.24205,0.35594,0.79326,0.51773,2.95851,0.08357,1.17115,0.36744,0.78255,0.52067,2.97957,0.08456,1.11791,0.39528,0.77306,0.53077,3.00624,0.08529,1.09559,0.40272,0.78739,0.55536,2.98046,0.08495
127,1.26263,0.34873,0.79807,0.50736,2.89718,0.08433,1.26357,0.34768,0.80564,0.50918,2.95578,0.08345,1.22584,0.3582,0.78558,0.51314,2.92315,0.08314,1.26138,0.35599,0.78613,0.51776,2.95967,0.08358,1.1851,0.36766,0.79558,0.52071,2.9526,0.08458,1.17727,0.39535,0.77421,0.53081,3.01546,0.08527,1.18093,0.4028,0.78359,0.55533,2.91519,0.08495
