batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
44,1.32296,0.34088,0.85967,0.50671,3.04055,0.08242,1.31037,0.35376,0.87309,0.51936,3.09979,0.083,1.38595,0.35277,0.90642,0.51073,3.13994,0.0836,1.31275,0.37919,0.89595,0.52718,3.16405,0.08279,1.37306,0.36802,0.8638,0.53426,3.16209,0.08483,1.35064,0.37109,0.9023,0.53288,3.24595,0.08424,1.30419,0.38174,0.89242,0.53321,3.12908,0.08434,1.17723,0.41514,0.83697,0.54852,3.12707,0.08538,1.20978,0.415,0.85313,0.56249,3.14995,0.08246,1.24217,0.41826,0.86971,0.54973,3.16423,0.08401
45,1.3238,0.34113,0.84037,0.50694,2.99886,0.08237,1.36189,0.35359,0.80776,0.51997,3.07152,0.08303,1.41972,0.35281,0.8692,0.51102,3.15888,0.08361,1.37706,0.37914,0.86298,0.52754,3.1679,0.08273,1.34011,0.36825,0.86685,0.53443,3.07491,0.08498,1.32587,0.37138,0.87692,0.53298,3.13722,0.08437,1.32871,0.38228,0.78559,0.53425,3.13145,0.08443,1.17263,0.41605,0.78179,0.54935,3.1487,0.08523,1.24867,0.41537,0.72893,0.56367,3.13872,0.08249,1.21838,0.41887,0.73506,0.55118,3.10333,0.0839
46,1.33666,0.34158,0.85577,0.50708,3.03393,0.08228,1.28654,0.35422,0.85478,0.51996,3.04996,0.08317,1.35911,0.35334,0.88798,0.51123,3.11981,0.08377,1.24972,0.38028,0.88419,0.52789,3.16058,0.08287,1.27371,0.36919,0.90561,0.53439,3.10715,0.08527,1.27394,0.37227,0.91175,0.53294,3.19116,0.08431,1.29551,0.38301,0.87621,0.53434,3.19051,0.08452,1.16268,0.41755,0.85489,0.54949,3.21362,0.08503,1.19047,0.41644,0.81198,0.56396,3.1431,0.08262,1.09689,0.4206,0.90476,0.55078,3.09401,0.08397
47,1.32342,0.34215,0.86228,0.50717,3.03938,0.08234,1.28457,0.35479,0.86928,0.51991,3.046,0.08324,1.35067,0.3539,0.89809,0.51132,3.10922,0.08396,1.33242,0.38075,0.85422,0.52845,3.18694,0.08283,1.28822,0.36991,0.84454,0.53481,3.18315,0.08524,1.333,0.3729,0.85882,0.53354,3.10704,0.0844,1.24755,0.3842,0.84358,0.53485,3.12325,0.08466,1.21259,0.41871,0.80472,0.55025,3.09038,0.08522,1.15911,0.41801,0.80771,0.56441,3.16422,0.08257,1.18233,0.42204,0.81231,0.55184,3.10375,0.08408
48,1.30549,0.34246,0.85957,0.50733,3.03216,0.08241,1.30145,0.35531,0.83662,0.52015,3.05909,0.0833,1.34016,0.35463,0.8583,0.51176,3.15179,0.08393,1.29824,0.38131,0.86057,0.52889,3.26272,0.0826,1.24381,0.37114,0.84679,0.53525,3.17909,0.08524,1.27428,0.3739,0.89961,0.53355,3.18592,0.08431,1.28285,0.38511,0.85922,0.53526,3.1394,0.08482,1.09582,0.42057,0.75764,0.55163,3.18365,0.08506,1.10629,0.42004,0.78868,0.56536,3.16851,0.0826,1.1469,0.42349,0.8253,0.55259,3.08934,0.08417
49,1.30513,0.3429,0.85873,0.50744,3.04692,0.08231,1.28302,0.35597,0.8314,0.52061,3.02594,0.08343,1.33557,0.35545,0.87818,0.51204,3.12701,0.084,1.22449,0.38261,0.82193,0.52968,3.18669,0.08248,1.2688,0.37195,0.84159,0.53573,3.10798,0.08531,1.23808,0.37517,0.89124,0.53361,3.21478,0.08421,1.22121,0.38636,0.80086,0.53609,3.10758,0.08501,1.14936,0.4218,0.72787,0.55301,3.15806,0.08504,1.12307,0.42161,0.77038,0.56605,3.18614,0.0825,1.11442,0.42526,0.76148,0.55374,3.27459,0.08388
50,1.32505,0.34342,0.85933,0.50734,3.02051,0.08227,1.39346,0.35578,0.87204,0.5204,3.10522,0.08332,1.41972,0.35546,0.91227,0.51195,3.1322,0.08407,1.36023,0.38271,0.92134,0.52937,3.11821,0.08255,1.32432,0.37224,0.89084,0.53551,3.1753,0.08527,1.4104,0.37505,0.90724,0.53361,3.18625,0.08412,1.3983,0.38617,0.87892,0.53596,3.14737,0.08498,1.33921,0.42168,0.86817,0.55296,3.16532,0.08491,1.36532,0.42142,0.83816,0.56598,3.23061,0.0823,1.42656,0.42519,0.87023,0.55372,3.20124,0.08374
51,1.34923,0.34355,0.84615,0.50743,3.02837,0.08224,1.34278,0.35587,0.82601,0.52077,3.04269,0.08338,1.40435,0.35549,0.8633,0.51229,3.18117,0.084,1.39974,0.38247,0.83555,0.52995,3.17407,0.08256,1.3456,0.37241,0.84766,0.53581,3.15131,0.08513,1.37093,0.37509,0.83024,0.53419,3.18114,0.08405,1.36445,0.38611,0.86257,0.5361,3.13965,0.08501,1.243,0.42192,0.78519,0.55363,3.14026,0.08499,1.31763,0.4214,0.79672,0.56636,3.14334,0.08224,1.32828,0.4249,0.78514,0.55448,3.21903,0.08361
52,1.30687,0.34364,0.83689,0.50745,2.98002,0.08238,1.29792,0.35631,0.85047,0.52058,3.05029,0.08343,1.37455,0.3556,0.85929,0.5125,3.17232,0.08386,1.30864,0.38281,0.88173,0.52991,3.15633,0.08259,1.28514,0.37301,0.89229,0.53563,3.06434,0.08518,1.28981,0.37589,0.93325,0.53373,3.09326,0.08416,1.31862,0.38643,0.88622,0.5359,3.10203,0.08507,1.17235,0.42278,0.86448,0.55356,3.02643,0.08541,1.24516,0.42195,0.87768,0.5657,3.15722,0.08228,1.17117,0.42586,0.86736,0.55432,3.15707,0.08346
53,1.32422,0.34337,0.866,0.50722,2.98745,0.08228,1.34004,0.3564,0.86948,0.52034,3.09326,0.08339,1.41596,0.35561,0.88496,0.51247,3.19666,0.08376,1.33346,0.3831,0.91704,0.5297,3.17658,0.08254,1.26948,0.37388,0.92381,0.53522,3.17212,0.08514,1.31745,0.37622,0.91829,0.53343,3.20286,0.08411,1.25279,0.38717,0.88159,0.53587,3.11398,0.08513,1.19965,0.42353,0.92255,0.55301,3.1513,0.08551,1.20798,0.42261,0.82311,0.56581,3.09563,0.08247,1.1913,0.42647,0.85881,0.5543,3.07406,0.0836
54,1.3141,0.34358,0.85036,0.50758,3.03752,0.08222,1.28351,0.35697,0.84177,0.52038,3.06713,0.08333,1.31346,0.35637,0.84476,0.513,3.1062,0.08385,1.30946,0.38365,0.8373,0.53043,3.13935,0.08261,1.2703,0.37498,0.83772,0.53554,3.08897,0.08536,1.28662,0.37706,0.87192,0.53367,3.13524,0.08428,1.24326,0.38812,0.85313,0.53601,3.10773,0.0852,1.13953,0.42502,0.83058,0.55342,3.08472,0.08575,1.19311,0.42363,0.82617,0.56588,3.17362,0.08241,1.17494,0.42756,0.82562,0.55501,3.046,0.08388
55,1.31284,0.34342,0.83244,0.50775,2.98248,0.08228,1.24945,0.35792,0.8398,0.52041,3.02996,0.08337,1.3061,0.35712,0.83945,0.51346,3.12275,0.08385,1.2412,0.38473,0.85536,0.5308,3.15407,0.08258,1.21489,0.37648,0.84571,0.53586,3.09792,0.08538,1.29625,0.37767,0.85987,0.53399,3.11947,0.08432,1.21933,0.38912,0.82617,0.53651,3.18958,0.08508,1.0994,0.42667,0.76504,0.55449,3.08108,0.08587,1.12523,0.42518,0.74718,0.56687,3.13224,0.08241,1.1126,0.42926,0.73781,0.55618,3.10446,0.08397
56,1.29386,0.34365,0.84914,0.50766,3.00139,0.08232,1.27804,0.35851,0.83624,0.52052,3.04455,0.08333,1.32737,0.35759,0.85763,0.51369,3.14962,0.08386,1.26908,0.38525,0.81211,0.53165,3.17774,0.08257,1.28039,0.37702,0.81376,0.53663,3.12348,0.08546,1.23514,0.37871,0.89089,0.53408,3.17102,0.08439,1.29242,0.38963,0.7654,0.53761,3.13881,0.0852,1.16002,0.42767,0.76187,0.55528,3.13476,0.08595,1.20055,0.42594,0.72374,0.56807,3.08035,0.08263,1.15574,0.43047,0.81538,0.55672,3.15091,0.08401
57,1.29879,0.3438,0.84996,0.50746,2.99681,0.08227,1.29966,0.35883,0.86327,0.5202,3.06881,0.08326,1.35054,0.35781,0.86985,0.51369,3.09974,0.08393,1.33368,0.38536,0.83731,0.53207,3.12232,0.08262,1.32349,0.37715,0.82411,0.53699,3.1032,0.08556,1.28127,0.37924,0.88055,0.53407,3.15793,0.08438,1.30168,0.39012,0.83816,0.53792,3.15608,0.08516,1.10627,0.4288,0.77738,0.55578,3.17348,0.08591,1.18779,0.42678,0.77094,0.56865,3.14551,0.08275,1.17119,0.43123,0.76984,0.55759,3.05561,0.08413
58,1.29328,0.34432,0.84517,0.50751,2.97636,0.08227,1.25079,0.3594,0.80476,0.52061,3.0669,0.08326,1.32104,0.35818,0.81231,0.51435,3.20984,0.08384,1.27861,0.38578,0.83697,0.53246,3.11502,0.08267,1.26133,0.37761,0.78081,0.53772,3.12167,0.08561,1.26213,0.37983,0.83514,0.53441,3.1542,0.08434,1.16854,0.39136,0.75513,0.53875,3.12685,0.08516,1.17683,0.42943,0.74926,0.55659,3.18595,0.08579,1.16632,0.42743,0.75416,0.56928,3.16848,0.08271,1.17768,0.43177,0.80796,0.5579,3.06005,0.08412
59,1.30693,0.34439,0.84834,0.50756,2.97686,0.08225,1.28999,0.35968,0.85992,0.52049,3.05208,0.08321,1.35813,0.35838,0.87227,0.51441,3.13521,0.08389,1.27206,0.38631,0.8309,0.53294,3.19299,0.08262,1.23915,0.37825,0.82238,0.53796,3.19709,0.08555,1.29786,0.38021,0.8517,0.53465,3.18892,0.08421,1.28219,0.39186,0.79081,0.53929,3.07053,0.08527,1.12501,0.43029,0.77939,0.55695,3.27401,0.08558,1.18215,0.42809,0.81302,0.56953,3.18829,0.08266,1.21434,0.43218,0.85176,0.55804,3.07152,0.08416
60,1.30152,0.34428,0.82946,0.50771,2.97943,0.08213,1.25073,0.36044,0.78299,0.52114,3.0229,0.08327,1.26971,0.35921,0.86143,0.51464,3.1872,0.08381,1.19663,0.38749,0.83237,0.53352,3.14154,0.08261,1.14721,0.37983,0.81766,0.53845,3.12275,0.08553,1.18314,0.38145,0.81891,0.53529,3.06307,0.08436,1.10032,0.39376,0.77933,0.54016,3.14888,0.08517,1.04309,0.43209,0.76783,0.55766,3.13315,0.08546,1.09756,0.4296,0.75264,0.57024,3.13653,0.0827,1.03316,0.43415,0.8245,0.55839,3.08135,0.08415
61,1.28855,0.34459,0.84049,0.50761,2.96905,0.08211,1.31786,0.3603,0.8462,0.52098,3.05231,0.0833,1.3287,0.35947,0.85494,0.51475,3.12377,0.08378,1.25301,0.38801,0.84623,0.5337,3.13936,0.08264,1.31988,0.37992,0.8602,0.53843,3.14734,0.08549,1.33479,0.38155,0.84007,0.53571,3.2251,0.08423,1.27731,0.39426,0.8184,0.54057,3.1176,0.08527,1.23886,0.4321,0.79795,0.55816,3.096,0.08554,1.27168,0.42952,0.73579,0.57114,3.12604,0.08279,1.23161,0.43425,0.7763,0.55908,3.12166,0.08404
62,1.2886,0.3448,0.84429,0.50762,2.96594,0.0822,1.27291,0.36073,0.81925,0.52126,3.03326,0.08335,1.31031,0.35994,0.84934,0.51495,3.14243,0.08376,1.28699,0.38831,0.80481,0.5344,3.12796,0.08273,1.25578,0.38046,0.81815,0.53892,3.11381,0.08549,1.27731,0.38212,0.80658,0.5365,3.16593,0.08424,1.19619,0.3954,0.78334,0.54143,3.12838,0.0853,1.12019,0.43303,0.7847,0.55882,3.11945,0.08558,1.19382,0.43014,0.75424,0.57192,3.07963,0.08296,1.11334,0.43532,0.76663,0.5599,3.1229,0.08405
63,1.2911,0.34478,0.84368,0.50792,2.97486,0.08235,1.2379,0.36149,0.83341,0.52136,3.00272,0.08339,1.27277,0.3607,0.84981,0.51501,3.0854,0.08383,1.17326,0.38952,0.85202,0.53469,3.14052,0.08269,1.21874,0.38126,0.80166,0.53957,3.18925,0.0853,1.21381,0.38325,0.82486,0.53694,3.07306,0.08435,1.17168,0.39665,0.79025,0.54202,3.14636,0.08524,1.07596,0.43443,0.75104,0.55982,3.07076,0.08573,1.0619,0.43176,0.75527,0.57258,3.16321,0.08283,1.05459,0.4368,0.79835,0.56076,3.04877,0.08423
64,1.29668,0.34507,0.8458,0.50774,2.98419,0.08252,1.17596,0.36268,0.81483,0.52155,3.03526,0.08339,1.26082,0.36155,0.83201,0.51542,3.12629,0.08378,1.1615,0.39089,0.82546,0.53513,3.1536,0.08273,1.18028,0.38248,0.84255,0.53964,3.07832,0.08545,1.16052,0.38456,0.81712,0.53735,3.0801,0.08451,1.12051,0.39807,0.8085,0.54228,3.12387,0.08527,0.99083,0.43633,0.72973,0.5608,3.15339,0.08564,1.03726,0.43356,0.73303,0.57329,3.10539,0.08291,0.9908,0.43877,0.75784,0.56149,3.10422,0.08412
65,1.2808,0.34527,0.84598,0.50761,2.98382,0.08255,1.25798,0.36308,0.82789,0.52162,3.00501,0.08347,1.30088,0.36216,0.83515,0.5157,3.12466,0.08375,1.2822,0.391,0.80816,0.53572,3.13706,0.08273,1.25137,0.38301,0.83384,0.5398,3.09654,0.0855,1.29964,0.38486,0.85698,0.53745,3.10056,0.08459,1.24538,0.39864,0.83435,0.54229,3.0799,0.08539,1.21325,0.43658,0.73968,0.56169,3.04228,0.08567,1.2294,0.43379,0.74732,0.5739,3.07829,0.08305,1.21034,0.439,0.7341,0.5626,3.04188,0.08428
66,1.28964,0.3453,0.83209,0.50779,2.97347,0.08249,1.27446,0.36321,0.7854,0.52204,3.0826,0.08345,1.32695,0.36226,0.82837,0.51588,3.16685,0.08372,1.28758,0.39119,0.7905,0.53629,3.13367,0.08277,1.23699,0.38344,0.82833,0.54,3.15205,0.08544,1.27901,0.3851,0.8001,0.53788,3.12907,0.08461,1.26179,0.39885,0.77366,0.54278,3.12809,0.08537,1.10606,0.43722,0.74247,0.56227,3.1543,0.08562,1.14567,0.43431,0.69243,0.57471,3.05438,0.08312,1.21128,0.43921,0.72867,0.56331,3.01959,0.08449
67,1.28078,0.34569,0.84406,0.50776,2.9808,0.08259,1.25906,0.36363,0.81366,0.52216,3.04325,0.08335,1.32096,0.36251,0.86126,0.51593,3.08444,0.0838,1.23682,0.39169,0.83539,0.53665,3.09528,0.08286,1.25237,0.38386,0.82441,0.54046,3.09041,0.08546,1.25313,0.38567,0.85316,0.538,3.10312,0.08464,1.26255,0.3992,0.82062,0.54301,3.09572,0.08545,1.15875,0.43765,0.76681,0.56276,3.13831,0.0856,1.19492,0.43469,0.74941,0.57527,3.09012,0.08313,1.21627,0.43915,0.79236,0.56381,3.05307,0.08462
68,1.28382,0.34571,0.83257,0.50776,2.9829,0.08261,1.24678,0.36401,0.82031,0.52222,3.00038,0.08335,1.28532,0.36301,0.88976,0.51577,3.11638,0.08382,1.22144,0.39241,0.88218,0.53654,3.13116,0.08289,1.18532,0.38485,0.86808,0.54019,3.07398,0.08551,1.24369,0.38631,0.89557,0.53775,3.08931,0.08471,1.24332,0.39953,0.85124,0.54281,3.13659,0.08537,1.08579,0.43856,0.88961,0.5622,3.09046,0.08564,1.1394,0.43547,0.81636,0.57513,3.17309,0.08306,1.09277,0.44004,0.84045,0.56373,3.06274,0.08461
69,1.31885,0.34582,0.83281,0.50781,2.97884,0.08259,1.30505,0.36411,0.79294,0.52251,3.01826,0.08341,1.29333,0.36366,0.81751,0.51631,3.10546,0.0839,1.20087,0.39323,0.77827,0.53722,3.09171,0.08303,1.2242,0.3856,0.73899,0.54106,3.11236,0.08548,1.22636,0.38703,0.81363,0.53826,3.12288,0.08471,1.20108,0.40031,0.75141,0.5435,3.09648,0.08538,1.07856,0.43981,0.67998,0.56342,3.15667,0.08558,1.12351,0.43644,0.73727,0.57574,3.15938,0.08294,1.1516,0.44104,0.69288,0.56497,3.17568,0.08444
70,1.30643,0.34587,0.82742,0.50799,2.99464,0.08261,1.22027,0.36456,0.80001,0.52272,3.10531,0.08331,1.25675,0.36425,0.81897,0.51664,3.10934,0.08398,1.18165,0.39403,0.7691,0.53787,3.10474,0.08302,1.16897,0.38644,0.77212,0.54152,3.0452,0.08556,1.15131,0.38802,0.81185,0.53857,3.12595,0.08472,1.15773,0.40118,0.80342,0.54382,3.15414,0.08534,1.07832,0.44075,0.71153,0.56414,3.24623,0.08537,1.1108,0.43727,0.76652,0.57593,3.17895,0.08283,1.0767,0.44197,0.75026,0.56551,3.07235,0.08438
71,1.3,0.34597,0.81374,0.50832,2.96285,0.0826,1.25096,0.36499,0.76691,0.52343,3.0566,0.0832,1.29702,0.36471,0.79492,0.51726,3.09892,0.08403,1.21647,0.39464,0.75471,0.53869,3.07636,0.08315,1.25249,0.38683,0.78714,0.54199,3.12216,0.08558,1.26379,0.38844,0.77275,0.5393,3.11844,0.08474,1.12275,0.40233,0.72775,0.54478,3.1117,0.0853,1.08219,0.44177,0.66429,0.56548,3.12335,0.08535,1.07572,0.43834,0.71499,0.57677,3.05092,0.08291,1.06225,0.44306,0.71483,0.56658,3.07726,0.08443
72,1.28138,0.34625,0.8355,0.50818,2.97416,0.08255,1.2265,0.36546,0.83241,0.52337,2.99036,0.0833,1.28891,0.36522,0.86471,0.51718,3.14357,0.08395,1.18631,0.39533,0.86224,0.53871,3.08944,0.08321,1.19127,0.38747,0.88046,0.54179,3.15695,0.08548,1.20459,0.38912,0.86735,0.53927,3.14407,0.08468,1.17438,0.40301,0.86713,0.54459,3.06698,0.08537,1.05817,0.44282,0.86578,0.5653,3.1297,0.08531,1.10937,0.43903,0.80816,0.57679,3.07989,0.08296,0.9907,0.44436,0.84901,0.56651,3.07172,0.08451
73,1.28668,0.34653,0.8153,0.50826,2.93869,0.08255,1.26489,0.36571,0.78866,0.52373,3.0163,0.08339,1.28977,0.36559,0.79887,0.51769,3.11077,0.08399,1.21362,0.39605,0.78523,0.53926,3.10162,0.08324,1.24109,0.38796,0.75231,0.54259,3.14618,0.08538,1.22875,0.38965,0.76984,0.54005,3.13265,0.08475,1.20333,0.40371,0.74028,0.54554,3.17012,0.08526,1.12466,0.44359,0.69324,0.56645,3.11699,0.08528,1.12451,0.43996,0.73424,0.57745,3.13418,0.08295,1.0419,0.44571,0.68509,0.56784,3.07698,0.08458
74,1.30581,0.3465,0.81473,0.5085,2.96728,0.08255,1.29979,0.36575,0.7425,0.52461,3.01477,0.0834,1.34511,0.36569,0.76389,0.51855,3.11226,0.084,1.29636,0.39617,0.70999,0.54049,3.1146,0.08324,1.2878,0.38797,0.71866,0.54365,3.05642,0.08548,1.27241,0.38998,0.78111,0.54067,3.16647,0.08464,1.24628,0.40395,0.71899,0.54655,3.1769,0.08522,1.14463,0.44399,0.6422,0.56787,3.12023,0.08525,1.24684,0.44019,0.64094,0.5788,3.11865,0.08297,1.24654,0.44571,0.67262,0.56913,3.10052,0.08469
75,1.2827,0.34652,0.83306,0.50872,2.95479,0.08246,1.1927,0.36662,0.80099,0.52484,2.99068,0.08353,1.23966,0.36651,0.83135,0.51884,3.11579,0.08402,1.1644,0.397,0.77199,0.54128,3.1325,0.08328,1.14278,0.38909,0.75642,0.54434,3.10369,0.08551,1.15415,0.39097,0.79908,0.54112,3.09499,0.08465,1.16032,0.40494,0.77309,0.54729,3.1572,0.0851,1.0192,0.44525,0.70108,0.56903,3.14263,0.08513,1.00617,0.44168,0.71046,0.57961,3.04097,0.08311,0.98093,0.44731,0.75621,0.56982,3.11453,0.08465
76,1.28679,0.34654,0.80882,0.50906,2.95416,0.08249,1.23564,0.36706,0.79562,0.52521,3.02279,0.08359,1.28315,0.36697,0.80966,0.51919,3.13093,0.08405,1.21195,0.39764,0.79747,0.54171,3.13934,0.08329,1.21418,0.3897,0.80468,0.54455,3.07832,0.08556,1.26498,0.39138,0.81633,0.54142,3.15266,0.08459,1.20083,0.40548,0.76516,0.54775,3.06565,0.08513,1.07067,0.4461,0.71694,0.56966,3.03647,0.08524,1.1004,0.44251,0.70178,0.58026,3.13872,0.08303,1.12492,0.44796,0.6498,0.57101,3.03825,0.08466
77,1.28527,0.3468,0.82064,0.50902,2.96849,0.08245,1.19472,0.36776,0.84095,0.5251,3.03718,0.08353,1.22682,0.36779,0.82836,0.51942,3.10154,0.08411,1.25841,0.39788,0.80303,0.54224,3.06107,0.08339,1.24963,0.39004,0.76057,0.54533,3.0708,0.08558,1.21763,0.39189,0.83222,0.54174,3.11008,0.08467,1.20067,0.40612,0.80006,0.54824,3.09205,0.08518,1.09535,0.4469,0.70424,0.57078,3.11536,0.08522,1.12248,0.44318,0.72341,0.58089,3.05656,0.08316,1.095,0.4487,0.76305,0.5716,3.08174,0.08485
78,1.33472,0.34676,0.84735,0.50905,2.97882,0.08238,1.23754,0.36816,0.87509,0.52462,2.93681,0.08376,1.24762,0.36841,0.82674,0.51958,3.06161,0.08409,1.20807,0.39846,0.84039,0.54231,3.14312,0.08337,1.17586,0.39065,0.90136,0.54492,3.28927,0.08534,1.13734,0.39286,0.86872,0.54144,3.06323,0.08492,1.09012,0.40744,0.80339,0.54839,3.11217,0.08516,0.99919,0.44821,0.81451,0.57047,3.19977,0.0852,1.04352,0.44419,0.78502,0.58083,3.01332,0.08329,0.94672,0.45044,0.73269,0.57228,3.11228,0.08489
79,1.27042,0.34697,0.81725,0.50941,2.95944,0.08246,1.17329,0.36891,0.77558,0.52502,3.00461,0.08381,1.22777,0.36912,0.83306,0.51987,3.10816,0.08408,1.12702,0.39944,0.78221,0.54283,3.08618,0.08346,1.08351,0.3919,0.74975,0.54562,3.02877,0.08547,1.11562,0.39391,0.77803,0.54198,3.16566,0.08484,1.07988,0.40863,0.76622,0.54891,3.07164,0.0852,0.93733,0.44969,0.7107,0.57113,3.10028,0.08518,0.99247,0.44556,0.70966,0.58146,3.05544,0.08338,0.9681,0.45175,0.74376,0.57286,2.99369,0.08511
80,1.3004,0.34692,0.82586,0.50954,2.99291,0.08244,1.35582,0.36875,0.79374,0.52534,3.0092,0.08379,1.35722,0.36917,0.83048,0.52008,3.10769,0.08405,1.35491,0.39933,0.78351,0.5433,3.21139,0.08343,1.28989,0.39205,0.78636,0.54606,3.08033,0.08551,1.28414,0.39405,0.77879,0.5425,3.13852,0.08486,1.28634,0.40878,0.74651,0.54952,3.07443,0.08522,1.29127,0.44964,0.6712,0.57201,3.12735,0.08519,1.31912,0.44543,0.69922,0.58218,3.05001,0.08348,1.37286,0.4515,0.75508,0.57337,3.02745,0.08527
81,1.26808,0.34714,0.81351,0.50979,2.95782,0.08243,1.3131,0.36854,0.81246,0.5254,3.02208,0.08377,1.34155,0.36913,0.81834,0.52029,3.06579,0.08405,1.29615,0.39923,0.76676,0.54398,3.10663,0.08345,1.25883,0.39216,0.76239,0.54668,3.1035,0.08553,1.27613,0.39411,0.79187,0.54291,3.11824,0.08482,1.2487,0.40902,0.7758,0.55001,3.10598,0.08521,1.15404,0.44981,0.70767,0.57289,3.08543,0.08522,1.16416,0.44565,0.72359,0.58275,3.04733,0.08355,1.19225,0.4517,0.71633,0.5742,3.03523,0.0853
82,1.29082,0.34724,0.81981,0.50981,2.9551,0.08251,1.27963,0.36853,0.7668,0.52599,3.02108,0.08378,1.33952,0.36913,0.79995,0.52087,3.14259,0.08398,1.24524,0.39958,0.81511,0.54438,3.1574,0.08338,1.20385,0.39267,0.7787,0.54729,3.11135,0.08555,1.27453,0.3942,0.80208,0.54336,3.10061,0.08492,1.22668,0.40939,0.76276,0.55062,3.10559,0.0852,1.12752,0.45028,0.71079,0.57388,3.13798,0.08515,1.23018,0.44573,0.74117,0.58319,3.11811,0.08349,1.14012,0.45227,0.76848,0.57467,3.1182,0.08523
83,1.28503,0.34743,0.82642,0.5099,2.9498,0.08263,1.22613,0.36882,0.7872,0.52632,3.00546,0.08383,1.27381,0.36951,0.81112,0.52122,3.11047,0.08402,1.23239,0.39983,0.81681,0.54465,3.1328,0.08334,1.18294,0.3932,0.76448,0.5478,3.11721,0.08556,1.1918,0.3947,0.83254,0.54356,3.12468,0.08494,1.17932,0.40986,0.80055,0.55083,3.1155,0.0852,1.1218,0.45071,0.78927,0.5742,3.11454,0.08514,1.16736,0.44612,0.80453,0.58331,3.0873,0.08351,1.17692,0.45243,0.82137,0.57481,2.96745,0.08543
84,1.28897,0.34747,0.8201,0.50999,2.96133,0.08256,1.31538,0.36866,0.76347,0.52676,3.00948,0.08386,1.32299,0.36957,0.80235,0.52157,3.10862,0.08408,1.28116,0.39989,0.78214,0.54507,3.08541,0.08331,1.26842,0.39325,0.76864,0.54827,3.21698,0.08539,1.24913,0.39504,0.7633,0.54413,3.08975,0.08496,1.2431,0.40994,0.71883,0.55158,3.10693,0.08517,1.14005,0.45115,0.67884,0.57513,3.08202,0.08514,1.20595,0.4462,0.72423,0.58372,3.12978,0.08346,1.32231,0.45232,0.7506,0.57533,3.06812,0.08542
85,1.27001,0.34773,0.82244,0.50996,2.95992,0.08252,1.21533,0.36915,0.81034,0.52677,2.95002,0.08395,1.27416,0.36993,0.80789,0.52183,3.12522,0.08406,1.17823,0.4005,0.79305,0.54537,3.13444,0.08331,1.15789,0.39394,0.81343,0.54835,3.08373,0.08543,1.20444,0.39553,0.85793,0.54405,3.16662,0.08489,1.19089,0.4104,0.78422,0.55181,3.02481,0.08531,1.11664,0.4515,0.70325,0.57567,3.07783,0.0852,1.13001,0.44661,0.7445,0.58403,3.04729,0.08352,1.11687,0.45271,0.78297,0.57539,3.03703,0.0854
86,1.26968,0.3479,0.80502,0.50997,2.91979,0.08251,1.2244,0.36946,0.80721,0.52671,2.97692,0.08396,1.25901,0.37027,0.82297,0.52187,3.10743,0.08401,1.20569,0.40083,0.8654,0.54523,3.08358,0.08336,1.16663,0.39444,0.85739,0.54815,3.13665,0.08536,1.1791,0.39604,0.84626,0.544,3.16036,0.08481,1.13319,0.41104,0.83464,0.55174,3.1217,0.08528,1.04512,0.45225,0.81663,0.57552,3.16243,0.08512,1.05736,0.44735,0.84365,0.58367,3.09559,0.08357,1.02433,0.4535,0.83861,0.57521,3.08159,0.08537
87,1.25691,0.34799,0.81494,0.50998,2.94905,0.08257,1.18062,0.36995,0.79024,0.52697,3.04532,0.08387,1.26562,0.37057,0.80677,0.52219,3.12132,0.08402,1.18543,0.4014,0.77956,0.54564,3.11708,0.08336,1.12204,0.39527,0.77859,0.54853,3.08015,0.08538,1.18797,0.39658,0.82176,0.54419,3.06527,0.08487,1.12403,0.41183,0.79131,0.55195,3.09644,0.08528,1.0506,0.45298,0.70551,0.57615,3.06796,0.08512,1.0701,0.44804,0.71625,0.58408,3.05491,0.08365,1.02985,0.4544,0.74993,0.57565,2.97078,0.08558
