batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
1,12,star_sign,ema_lr5e-2,0.05,0.0001,3.10413,0.11039,2319
1,12,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.16808,0.09314,2319
1,12,star_sign,ema_d0.99,0.01,0.0001,3.25678,0.11298,2319
1,12,star_sign,ema_d0.9999,0.01,0.0001,3.25926,0.08452,2319
1,12,star_sign,mlp_h16,0.001,0.0,2.14694,0.52781,2319
1,12,star_sign,mlp_h32,0.001,0.0,2.33453,0.24019,2319
1,12,star_sign,mlp_h64,0.001,0.0,2.12725,0.54937,2319
1,12,star_sign,mlp_h128,0.001,0.0,2.39191,0.14015,2319
1,12,star_sign,attention,0.0001,1e-05,1.02468,0.0,2319
1,12,star_sign,shuffled,0.01,0.0001,3.19432,0.06339,2319
1,16,age_bin,ema_lr1e-3,0.001,0.0001,1.70023,0.35015,2319
1,16,age_bin,ema_lr5e-3,0.005,0.0001,1.54177,0.3467,2319
1,16,age_bin,ema_lr1e-2,0.01,0.0001,1.56438,0.32342,2319
1,16,age_bin,ema_lr5e-2,0.05,0.0001,1.64434,0.32557,2319
1,16,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.48532,0.33894,2319
1,16,age_bin,ema_d0.99,0.01,0.0001,1.40244,0.37602,2319
1,16,age_bin,ema_d0.9999,0.01,0.0001,1.56024,0.33247,2319
1,16,age_bin,mlp_h16,0.001,0.0,1.08941,0.41095,2319
